accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0.7000849617672048,0.7525300008651742,0.7029244687565748,0.0,Logistic Regression,0.6963318049187162,0.70964316057774,0.7624346815810541,4.0
0.7673109600679694,0.8329668721560302,0.7708398703064533,0.0,Random Forest,0.7593241294044921,0.7827102803738317,0.839467285388525,4.0
0.6645072217502124,0.7152795106380027,0.667578659370725,1.0,Naive Bayes,0.6615224191866528,0.6737468139337298,0.7192764769235322,4.0
0.7011469838572643,0.7546365622517928,0.7039141414141414,1.0,Logistic Regression,0.6974562135112594,0.7104927782497876,0.7676047530947523,4.0
0.7707094307561597,0.833879243043256,0.7750338647494008,1.0,Random Forest,0.7606872571077931,0.7899320305862362,0.8439249809972937,4.0
0.6557986406117248,0.7073755384419869,0.6601656705462933,2.0,Naive Bayes,0.6518948022364879,0.6686491079014444,0.7139692538739895,4.0
0.7040144435004249,0.7430272074827778,0.7062914954157444,2.0,Logistic Regression,0.7008993934323363,0.7117672047578589,0.7638299728800884,4.0
0.7707094307561597,0.8366663329048181,0.7740450026164312,2.0,Random Forest,0.7629461522591293,0.7854715378079864,0.8431016657414954,4.0
0.6641886151231946,0.721749129137257,0.6696615127455078,3.0,Naive Bayes,0.658922697368421,0.6807561597281223,0.7243791456758647,4.0
0.7061384876805438,0.753832385980388,0.7097450959823769,3.0,Logistic Regression,0.701139896373057,0.7185641461342396,0.7666903493682728,4.0
0.7686915887850467,0.8435067846388067,0.7737847943498131,3.0,Random Forest,0.7571138211382114,0.7912064570943076,0.8455294735041279,4.0
0.6574978759558199,0.7078483495169948,0.662903731577297,4.0,Naive Bayes,0.6526034163408109,0.673534409515718,0.715765758531006,4.0
0.6919073916737468,0.74538087689267,0.6962621715003665,4.0,Logistic Regression,0.6865579186454677,0.7062446898895497,0.7573302984345235,4.0
0.762000849617672,0.833639621301201,0.7663434469815452,4.0,Random Forest,0.7526110997337703,0.7805862361937128,0.8404453472785165,4.0
0.6610025488530161,0.7179198377473657,0.6638584667228306,5.0,Naive Bayes,0.658312447786132,0.6694987255734919,0.7220633600393842,4.0
0.7009345794392523,0.7536282775446967,0.701188455008489,5.0,Logistic Regression,0.7005937234944869,0.7017841971112999,0.7677898625525056,4.0
0.767948173322005,0.8410628397283412,0.7710843373493975,5.0,Random Forest,0.7608021500930329,0.7816482582837723,0.8448530547617209,4.0
0.6610025488530161,0.7136981881023019,0.6654088050314465,6.0,Naive Bayes,0.6568708609271523,0.6741716227697536,0.7196491771990625,4.0
0.6965802888700084,0.7498499973615042,0.7017433970143021,6.0,Logistic Regression,0.6900020529665366,0.713891248937978,0.7651661626949267,4.0
0.7740016992353441,0.8394752733309414,0.7774989544123798,6.0,Random Forest,0.765650741350906,0.7897196261682243,0.8456834531724955,4.0
0.6560441895049925,0.7142273718738478,0.6579336572998099,7.0,Naive Bayes,0.6543391468795966,0.6615678776290631,0.7140054980515528,4.0
0.6954535797748035,0.7487293609200789,0.6965816488517302,7.0,Logistic Regression,0.6940109658371995,0.6991714467813894,0.7608092111478102,4.0
0.7675801997025706,0.8333692002716607,0.769829581317063,7.0,Random Forest,0.7624505105230256,0.7773528786913109,0.8422054600570711,4.0
0.6527512215848736,0.7029563692002936,0.6549868073878627,8.0,Naive Bayes,0.6507969798657718,0.6592309326534948,0.7079409143833757,4.0
0.6901423411939664,0.7405412150122287,0.6928503738022532,8.0,Logistic Regression,0.6868475991649269,0.6989589972381559,0.756240756109143,4.0
0.7641810070108349,0.8304304292869978,0.7672955974842767,8.0,Random Forest,0.7572936064556176,0.7775653282345443,0.8378765805814979,4.0
0.6549819417888252,0.7149483174028598,0.6613138686131387,9.0,Naive Bayes,0.6493958631988531,0.6736775015933716,0.7149975160058186,4.0
0.6950286806883366,0.7510690708994757,0.6965437057393511,9.0,Logistic Regression,0.693100546907867,0.7000212449543234,0.7628082769475456,4.0
0.7660930528999362,0.8414528059697521,0.770385818561001,9.0,Random Forest,0.7565021503174278,0.7847886127044826,0.845748091169966,4.0
0.6606839422259984,0.7180346751169344,0.6640025239247028,0.0,Naive Bayes,0.6575713393043116,0.6705607476635514,0.7214468548626355,5.0
0.6966864910790145,0.7540698826712151,0.6994316985897707,0.0,Logistic Regression,0.6931581143095537,0.7058198810535259,0.7660239462972332,5.0
0.7750637213254036,0.8451026476038661,0.779696276263782,0.0,Random Forest,0.763962494904199,0.7960917587085812,0.8508135973476336,5.0
0.6601529311809685,0.7145131970452022,0.6623047699451244,1.0,Naive Bayes,0.6581375838926175,0.6665250637213254,0.7182704433387304,5.0
0.7041206457094308,0.7515609313063661,0.707168383434938,1.0,Logistic Regression,0.6999583853516438,0.7145284621920136,0.7683717640358356,5.0
0.7811172472387425,0.8451802095335517,0.7831211196464274,1.0,Random Forest,0.7760166840458811,0.79035683942226,0.8528493502265527,5.0
0.6574978759558199,0.717280509408039,0.6617014580929402,2.0,Naive Bayes,0.6536787564766839,0.6699235344095157,0.7163810004699245,5.0
0.6943500424808836,0.749287261797411,0.6991427974074849,2.0,Logistic Regression,0.6883491148620832,0.7102803738317757,0.7593197175544582,5.0
0.7716652506372133,0.8429265286654439,0.7754803675856308,2.0,Random Forest,0.7627362366474938,0.7886576040781649,0.8458058970107462,5.0
0.6542056074766355,0.7030817034877732,0.6566125290023201,3.0,Naive Bayes,0.652073732718894,0.6612149532710281,0.7135612280548519,5.0
0.693712829226848,0.7416283357847606,0.6946209233375689,3.0,Logistic Regression,0.6925675675675675,0.6966864910790145,0.7570405658150519,5.0
0.7666737468139337,0.8300562029118004,0.7695857367593079,3.0,Random Forest,0.7600994406463643,0.7793118096856415,0.8409587632251978,5.0
0.6564358538657604,0.7040668421699583,0.6601533774556151,4.0,Naive Bayes,0.6530866763666597,0.667374681393373,0.708170721539793,5.0
0.7007221750212405,0.7479600115346539,0.7038049190666387,4.0,Logistic Regression,0.6966292134831461,0.7111299915038233,0.7655376448482636,5.0
0.7623194562446899,0.8362129380000722,0.7661442006269592,4.0,Random Forest,0.7540106951871658,0.7786745964316057,0.8393262990235533,5.0
0.6556924384027187,0.7067890325794597,0.6605946398659966,5.0,Naive Bayes,0.6513212221304707,0.6701359388275276,0.7118311336151918,5.0
0.6920135938827527,0.7490074205741857,0.6968429855739076,5.0,Logistic Regression,0.6860848085631948,0.7079439252336449,0.760968288038437,5.0
0.762213254035684,0.8310401234316788,0.766892243623113,5.0,Random Forest,0.7520931182356545,0.782285471537808,0.8369106724828542,5.0
0.6545242141036534,0.7040263060335694,0.6608278594515692,6.0,Naive Bayes,0.6489862789268892,0.6731096006796942,0.7088553062124593,5.0
0.6857476635514018,0.73850126453789,0.690836903144917,6.0,Logistic Regression,0.6798272671190623,0.7022090059473237,0.753472776141985,5.0
0.7605140186915887,0.8315608451301066,0.7645400438550694,6.0,Random Forest,0.7518997740809201,0.7776125743415463,0.8381460739651014,5.0
0.6737837263649883,0.7267559247890061,0.6758839050131926,7.0,Naive Bayes,0.6715604026845637,0.6802634374336095,0.7322103522189558,5.0
0.7026768642447419,0.7603785024361249,0.705461433231611,7.0,Logistic Regression,0.6989157631359466,0.7121308689186319,0.7709483396461134,5.0
0.7811769704695135,0.8481424370556278,0.786262710105831,7.0,Random Forest,0.768403974852971,0.8049713193116634,0.8517765218565988,5.0
0.6625239005736138,0.7144817879564578,0.6671555788370874,8.0,Naive Bayes,0.6581231914014055,0.6764393456554069,0.7191925707744262,5.0
0.7043764605906098,0.7567779915277573,0.7065274702098492,8.0,Logistic Regression,0.7014237855946399,0.7117059698321648,0.7700682560167296,5.0
0.7712980667091566,0.8395456878318677,0.7756590601229549,8.0,Random Forest,0.7611451942740286,0.7907371999150202,0.8465347457459202,5.0
0.6545570427023581,0.698627606461969,0.6591194968553458,9.0,Naive Bayes,0.6505276225946617,0.6679413639260675,0.7065191227833336,5.0
0.6897174421074995,0.7359320011543629,0.6937191989095104,9.0,Logistic Regression,0.6848861283643892,0.7027830890163587,0.7533932461807263,5.0
0.7621627363501169,0.8333931778140261,0.766892243623113,9.0,Random Forest,0.7519395671702735,0.7824516677289144,0.8401209540649965,5.0
0.6544180118946474,0.7106928324058277,0.6568234549673064,0.0,Naive Bayes,0.6522832006702974,0.6614273576890399,0.7119131538428778,6.0
0.691694987255735,0.7431874516580401,0.6948386418585094,0.0,Logistic Regression,0.6878251821019771,0.7019966015293118,0.7582217383018763,6.0
0.77017841971113,0.8381642347394118,0.7725457220937566,0.0,Random Forest,0.764669163545568,0.7805862361937128,0.8440799532096708,6.0
0.661108751062022,0.7071095437772557,0.6666666666666667,1.0,Naive Bayes,0.6559095580678315,0.6777824978759558,0.7157111234948521,6.0
0.6926508071367884,0.7469081923166299,0.696582092681904,1.0,Logistic Regression,0.687784679089027,0.705607476635514,0.7610553161018069,6.0
0.7631690739167375,0.827650720536508,0.7656578394283312,1.0,Random Forest,0.7576955074875208,0.7737892948173322,0.8377531167686522,6.0
0.6640824129141886,0.7161250210254289,0.6684833874855884,2.0,Naive Bayes,0.65983860955928,0.677357689039932,0.7201273127177732,6.0
0.6968988954970263,0.7533122561443879,0.7005874947545111,2.0,Logistic Regression,0.6921641791044776,0.7092183517417162,0.7638702611437427,6.0
0.7655055225148684,0.8433005105161747,0.7691342534504392,2.0,Random Forest,0.7574135090609555,0.7812234494477485,0.8461001863095338,6.0
0.659197111299915,0.7135940249710563,0.6608897812533024,3.0,Naive Bayes,0.6576235541535226,0.6641886151231946,0.7174225851765176,6.0
0.6971112999150383,0.7514725389203345,0.699915824915825,3.0,Logistic Regression,0.6934945788156798,0.7064570943075617,0.7633109174788083,6.0
0.774214103653356,0.8445667843890357,0.7774754029725769,3.0,Random Forest,0.7664052827073875,0.7888700084961767,0.8479403629029638,6.0
0.6622769753610875,0.717325169631676,0.6665268456375839,4.0,Naive Bayes,0.6582435791217895,0.6750212404418012,0.7195691420593953,6.0
0.6954120645709431,0.7548961645374435,0.7003760969494358,4.0,Logistic Regression,0.6891447368421053,0.7119796091758709,0.7672972449143849,6.0
0.77410790144435,0.8494467054285566,0.7775802572414514,4.0,Random Forest,0.7658084449021627,0.7897196261682243,0.8516212123618287,6.0
0.661321155480034,0.7009541124017463,0.6655479811221814,5.0,Naive Bayes,0.6573441060700228,0.6739592183517417,0.7127049332685593,6.0
0.695624468988955,0.7454394006126039,0.6979342327150084,5.0,Logistic Regression,0.6926778242677825,0.7032710280373832,0.7601183996725687,6.0
0.7676295666949873,0.8329748560009603,0.7697811447811448,5.0,Random Forest,0.762718932443703,0.7769753610875106,0.8413049355062949,6.0
0.6550552251486831,0.7108387633798994,0.6596814752724225,6.0,Naive Bayes,0.6509511993382961,0.6686491079014444,0.7143528721336232,6.0
0.6999787595581988,0.7454498636311435,0.7034743360974074,6.0,Logistic Regression,0.6953724839178252,0.7117672047578589,0.7624339146152287,6.0
0.7696474086661003,0.837355479537413,0.7724268177525968,6.0,Random Forest,0.7632179141613104,0.7818606627017842,0.842719942338607,6.0
0.6659230932653495,0.7206368294362213,0.669608152116819,7.0,Naive Bayes,0.6623025768911056,0.6770766942851073,0.7237680217083986,6.0
