accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0.8083509513742072,0.8979882662801817,0.8098584163607762,3.0,Logistic Regression,0.8035379812695109,0.8162790697674419,0.893324289654001,1.0
0.7966173361522199,0.8821484592463917,0.7974310381132871,3.0,Random Forest,0.794253355704698,0.8006342494714588,0.8809187901434324,1.0
0.7538054968287526,0.8384331066472996,0.7519965924821638,4.0,Naive Bayes,0.7575627547736538,0.7465116279069768,0.8286021481345736,1.0
0.8088794926004228,0.8948853603566469,0.8103231221149811,4.0,Logistic Regression,0.8042482299042066,0.8164904862579281,0.8897125093304846,1.0
0.802431289640592,0.8812841080820766,0.8022431488731351,4.0,Random Forest,0.8030078373226012,0.8014799154334038,0.8836958105565216,1.0
0.7545454545454545,0.8345999186607334,0.7532412327311371,5.0,Naive Bayes,0.7572649572649572,0.7492600422832981,0.8283178756441946,1.0
0.8021141649048625,0.890365385253593,0.8029473684210526,5.0,Logistic Regression,0.7995807127882599,0.8063424947145877,0.887019563847333,1.0
0.8010570824524312,0.8829530530060742,0.8021030494216613,5.0,Random Forest,0.7979079497907949,0.8063424947145877,0.8841908290834,1.0
0.7529598308668076,0.838488957115254,0.7527245794095864,6.0,Naive Bayes,0.7534420673586104,0.7520084566596195,0.831473479075131,1.0
0.8042283298097251,0.8937018922974114,0.8059920385501781,6.0,Logistic Regression,0.7987956810631229,0.8133192389006343,0.888559551957949,1.0
0.7993657505285412,0.8841240233777019,0.7999156651908075,6.0,Random Forest,0.7977291841883936,0.8021141649048625,0.8828437976301686,1.0
0.755708245243129,0.8406556576537327,0.7509429895462874,7.0,Naive Bayes,0.7658826115629809,0.7365750528541226,0.8322978246002978,1.0
0.8052854122621564,0.8941045146261001,0.804333970681963,7.0,Logistic Regression,0.8082835183603757,0.8004228329809725,0.8885846269370532,1.0
0.7951374207188161,0.8863630713892022,0.7948772226926333,7.0,Random Forest,0.7958880881729546,0.7938689217758985,0.882540573640431,1.0
0.7523255813953489,0.8373479797651382,0.7529783869267264,8.0,Naive Bayes,0.7509989484752891,0.7549682875264271,0.8281838295437783,1.0
0.8053911205073996,0.894769276744172,0.8066379581976684,8.0,Logistic Regression,0.8015028177833438,0.8118393234672304,0.8890729856209968,1.0
0.8004228329809725,0.8829824630929123,0.8028816036750887,8.0,Random Forest,0.7931105610561056,0.8128964059196617,0.8834269138109052,1.0
0.7473572938689218,0.8373396495831086,0.745690572462226,9.0,Naive Bayes,0.7506426735218509,0.7408033826638478,0.8275747891422212,1.0
0.8013742071881607,0.88930360377851,0.8018141546250396,9.0,Logistic Regression,0.8000420964007577,0.8035940803382664,0.8856406634812652,1.0
0.786892177589852,0.8734777023395619,0.7869822485207101,9.0,Random Forest,0.7866497676383608,0.7873150105708245,0.8745728984619785,1.0
0.7447685478757133,0.8347719614969834,0.7444714844989947,0.0,Naive Bayes,0.7453389830508474,0.7436060029592052,0.8235951515570678,2.0
0.8008877615726062,0.8904367693907383,0.801976035316376,0.0,Logistic Regression,0.7976165586452018,0.8063834284506447,0.8821220871202997,2.0
0.8027901077996196,0.8903896592403084,0.8035375868603916,0.0,Random Forest,0.8005034612964128,0.8065948002536462,0.8869201510957668,2.0
0.7613107822410148,0.8481900418191001,0.757984994640943,1.0,Naive Bayes,0.768695652173913,0.7475687103594081,0.8396980275243711,2.0
0.8120507399577167,0.8981383579873098,0.8119712351945854,1.0,Logistic Regression,0.8123148539991536,0.8116279069767441,0.8928905059245784,2.0
0.8022198731501057,0.882725213381299,0.8015696256230778,1.0,Random Forest,0.804213662481379,0.7989429175475687,0.8839643944236106,2.0
0.756553911205074,0.839877763696807,0.7564766839378237,2.0,Naive Bayes,0.756716733657711,0.7562367864693446,0.8316983493422845,2.0
0.8064482029598309,0.8937583020953391,0.8090122040262856,2.0,Logistic Regression,0.7984352480955322,0.8198731501057083,0.8906868130640195,2.0
0.8016913319238901,0.8877934680550301,0.8035602094240837,2.0,Random Forest,0.796058091286307,0.8112050739957717,0.8860909850756942,2.0
0.7487315010570824,0.8283672562176052,0.7476913278845134,3.0,Naive Bayes,0.7507994031123428,0.7446088794926005,0.8218373568022026,2.0
0.8050739957716702,0.8927167480476269,0.8055672711935892,3.0,Logistic Regression,0.8035338662179218,0.8076109936575053,0.8875188285827942,2.0
0.7897463002114165,0.8753600128467248,0.7906095378460892,3.0,Random Forest,0.7873768085552527,0.7938689217758985,0.8748196702260325,2.0
0.7511627906976744,0.8348971278819118,0.7492009375665886,4.0,Naive Bayes,0.7551546391752577,0.7433403805496829,0.8258482807324934,2.0
0.8020084566596194,0.8951886005212205,0.8021548537023344,4.0,Logistic Regression,0.8015621701498838,0.8027484143763214,0.8903654421197074,2.0
0.7953488372093023,0.885108200779114,0.7950021177467174,4.0,Random Forest,0.7963512940178192,0.7936575052854122,0.881901228718673,2.0
0.7503171247357294,0.8398643739831855,0.7504226542688079,5.0,Naive Bayes,0.7501056189269117,0.7507399577167019,0.832427624492131,2.0
0.8030655391120507,0.8940454219248485,0.8035017403227508,5.0,Logistic Regression,0.8017259524310671,0.8052854122621564,0.8880939887095548,2.0
0.8067653276955603,0.8913777348777491,0.8079024800336275,5.0,Random Forest,0.8031759297952361,0.8126849894291754,0.8913755480961342,2.0
0.7503171247357294,0.8361492982812694,0.7491503823279525,6.0,Naive Bayes,0.7526675202731541,0.7456659619450318,0.8297386570359676,2.0
0.8136363636363636,0.8949054673440404,0.8135378106821788,6.0,Logistic Regression,0.813968253968254,0.813107822410148,0.8927481908916591,2.0
0.8070824524312896,0.8910808704666355,0.8077935755660876,6.0,Random Forest,0.8048268625393494,0.8107822410147991,0.8915529055240939,2.0
0.7524312896405919,0.837137247691805,0.7499466154174673,7.0,Naive Bayes,0.7575496117342536,0.7424947145877379,0.8307231963670334,2.0
0.8087737843551797,0.8935754710781387,0.8097991798969614,7.0,Logistic Regression,0.8054800250993516,0.8141649048625793,0.8915779358062655,2.0
0.8002114164904862,0.8795667191754213,0.8000846202665538,7.0,Random Forest,0.8005927180355631,0.7995771670190275,0.8815988092737197,2.0
0.7571881606765327,0.8442529227498221,0.7545153361120017,8.0,Naive Bayes,0.7629133347741517,0.7463002114164905,0.8348716974554036,2.0
0.8045454545454546,0.8919719070767403,0.804648705758056,8.0,Logistic Regression,0.8042238648363252,0.8050739957716702,0.8872230689807757,2.0
0.7966173361522199,0.8837430185498347,0.7971747838920513,8.0,Random Forest,0.7949957947855341,0.7993657505285412,0.8816050668442624,2.0
0.7533826638477801,0.8436656259787607,0.7542399662909511,9.0,Naive Bayes,0.7516271257610749,0.7568710359408034,0.8346030241944494,2.0
0.8075052854122622,0.8971789578630693,0.80913950319673,9.0,Logistic Regression,0.8023279983371441,0.8160676532769556,0.8930162383955589,2.0
0.8010570824524312,0.890061395894605,0.8039174828089186,9.0,Random Forest,0.7925225965488907,0.8156448202959831,0.8878496752767857,2.0
0.751849503276263,0.8357430076227765,0.7522684110571852,0.0,Naive Bayes,0.7510006319780914,0.7535404777002748,0.8284288686077398,3.0
0.8117734094271825,0.8967884990240349,0.812071330589849,0.0,Logistic Regression,0.81078803202697,0.8133586979496935,0.8923173028975808,3.0
0.8031071655041218,0.8876644547445681,0.8036674043629466,0.0,Random Forest,0.8013871374527112,0.8059606848446417,0.8865464192986612,3.0
0.7513742071881607,0.8407952293760089,0.7501593371574252,1.0,Naive Bayes,0.7538428693424424,0.7465116279069768,0.830851342472366,3.0
0.8088794926004228,0.8951405035273035,0.8086367485182049,1.0,Logistic Regression,0.8096651123357355,0.8076109936575053,0.8904479526570092,3.0
0.7974630021141649,0.8766182158313678,0.7966461473147951,1.0,Random Forest,0.7998721227621484,0.793446088794926,0.8783208703386687,3.0
0.7567653276955603,0.8363907757835045,0.7563274383140952,2.0,Naive Bayes,0.7576914916189263,0.7549682875264271,0.8292876202906194,3.0
0.8009513742071882,0.8916594728189475,0.8015178665542322,2.0,Logistic Regression,0.7992432205171327,0.8038054968287527,0.8873556847793534,3.0
0.8031712473572938,0.8900674063212317,0.8035450516986706,2.0,Random Forest,0.802021903959562,0.8050739957716702,0.8862591349355694,3.0
0.7510570824524313,0.8339408893308711,0.74922798424023,3.0,Naive Bayes,0.7547736537223771,0.7437632135306554,0.8251665631187732,3.0
0.8013742071881607,0.8900999074796441,0.8015629950364347,3.0,Logistic Regression,0.8008018569318421,0.8023255813953488,0.88492345650318,3.0
0.8016913319238901,0.8888864249397954,0.801313281084516,3.0,Random Forest,0.8028438030560272,0.7997885835095138,0.8874696172601674,3.0
0.7550739957716702,0.8424130918770978,0.7541644562334218,4.0,Naive Bayes,0.756975505857295,0.7513742071881607,0.8346031582852469,3.0
0.8116279069767441,0.9027361303711676,0.811906269791007,4.0,Logistic Regression,0.81070826306914,0.813107822410148,0.8954841348238269,3.0
0.8038054968287527,0.8886022105091064,0.8044669195111672,4.0,Random Forest,0.8017639647207055,0.8071881606765328,0.8885036360954548,3.0
0.7435517970401692,0.8329848053710055,0.7414748508098891,5.0,Naive Bayes,0.7475290073055436,0.7355179704016913,0.8218412901322583,3.0
0.7964059196617336,0.8893165257740421,0.7979013641133264,5.0,Logistic Regression,0.7920833333333334,0.8038054968287527,0.8831550223708147,3.0
0.7859408033826638,0.870431711472069,0.7863698702394767,5.0,Random Forest,0.784796799326174,0.7879492600422833,0.8694350754707706,3.0
0.756553911205074,0.8428664661355961,0.7549739333971699,6.0,Naive Bayes,0.7599057614050118,0.7501057082452431,0.836468495367163,3.0
0.8047568710359408,0.891868440004727,0.8052304123167774,6.0,Logistic Regression,0.8032821375973069,0.8071881606765328,0.8872308462470222,3.0
0.7986257928118393,0.8796804342761235,0.7977921664366839,6.0,Random Forest,0.8011085056491153,0.7945031712473573,0.8820213740730973,3.0
0.7536997885835095,0.8317844905770084,0.7529686174724344,7.0,Naive Bayes,0.7552105487026797,0.7507399577167019,0.8279503327686619,3.0
0.8011627906976744,0.8854825470752414,0.80346881203636,7.0,Logistic Regression,0.7942573848378435,0.8128964059196617,0.8853969758055504,3.0
0.7960887949260043,0.8798092185138211,0.7968404423380726,7.0,Random Forest,0.7939139559286463,0.7997885835095138,0.8807880516160175,3.0
0.7610993657505285,0.8483434474487448,0.7587532023911188,8.0,Naive Bayes,0.766278568348426,0.7513742071881607,0.838464883855021,3.0
0.8130021141649049,0.89784516312324,0.8143172037367482,8.0,Logistic Regression,0.8086303939962477,0.8200845665961946,0.8936824908706517,3.0
0.8113107822410148,0.8965053983422777,0.8122436099715998,8.0,Random Forest,0.8082478543018631,0.8162790697674419,0.8941119389976264,3.0
0.7510570824524313,0.8378661856141149,0.7481552775104267,9.0,Naive Bayes,0.7569790088725384,0.7395348837209302,0.8293796959714655,3.0
0.8064482029598309,0.8935142406520298,0.8066321681275742,9.0,Logistic Regression,0.8058662165013716,0.807399577167019,0.8896004094239013,3.0
0.7992600422832981,0.8803469388679167,0.7988560533841754,9.0,Random Forest,0.8004669921460412,0.7972515856236786,0.8812652360668487,3.0
0.7439230606637075,0.8236456443752654,0.7423162820376475,0.0,Naive Bayes,0.7470034246575342,0.7376875924751638,0.8186794949826786,4.0
0.8002536461636017,0.8874199709620638,0.8008429926238145,0.0,Logistic Regression,0.7984870771170414,0.8032128514056225,0.8836315346714317,4.0
0.7866201648700063,0.8672434006413625,0.7886527792316549,0.0,Random Forest,0.7812111157196184,0.7962375819065737,0.8688422101671937,4.0
0.7563424947145877,0.8416220545672679,0.7560588422055244,1.0,Naive Bayes,0.7569400296673024,0.7551797040169134,0.8343159804942586,4.0
0.8083509513742072,0.8949950940439164,0.8095788257535973,1.0,Logistic Regression,0.8044249634731788,0.814799154334038,0.8906695153511615,4.0
0.7983086680761099,0.8848729348824487,0.7993268826251577,1.0,Random Forest,0.795311845960653,0.8033826638477801,0.8829085187883555,4.0
0.7502114164904863,0.8372795348449169,0.7490175252257036,2.0,Naive Bayes,0.752614727854856,0.7454545454545455,0.8293048286096125,4.0
0.8025369978858351,0.8915944591102145,0.8043159438508276,2.0,Logistic Regression,0.7971345514950167,0.8116279069767441,0.8879173911294469,4.0
0.8002114164904862,0.8854908953005758,0.8012200252419015,2.0,Random Forest,0.7971954792800335,0.8052854122621564,0.883318926022107,4.0
0.7569767441860465,0.8446316568894905,0.7562811406763491,3.0,Naive Bayes,0.7584520518817776,0.7541226215644821,0.8345433984865618,4.0
0.8110993657505285,0.8962883927337051,0.8129774986917844,3.0,Logistic Regression,0.8049740932642487,0.8211416490486257,0.8911399952621252,4.0
0.7982029598308668,0.8850181286866795,0.7992850383766166,3.0,Random Forest,0.7950219619326501,0.8035940803382664,0.8835482659825056,4.0
0.7572938689217759,0.8397047842601966,0.7565733672603903,4.0,Naive Bayes,0.7588260314759677,0.7543340380549682,0.8336366318179584,4.0
0.8044397463002114,0.8936749963738517,0.8050168634064082,4.0,Logistic Regression,0.8026481715006305,0.807399577167019,0.890106602183892,4.0
0.791860465116279,0.8790107148760711,0.794188355806418,4.0,Random Forest,0.7854041761422369,0.8031712473572938,0.8793672702242447,4.0
0.7551797040169134,0.8410187747520391,0.7529863481228669,5.0,Naive Bayes,0.759793370641412,0.7463002114164905,0.8320650429761005,4.0
0.8112050739957717,0.8986729190795619,0.811762225969646,5.0,Logistic Regression,0.8093736864228668,0.8141649048625793,0.8930331785329573,4.0
0.7946088794926004,0.8835193592947977,0.7965231961461933,5.0,Random Forest,0.7891678771529363,0.8040169133192389,0.8791821355300385,4.0
0.753276955602537,0.8451004275458143,0.7525969896120415,6.0,Naive Bayes,0.7546768707482994,0.7505285412262156,0.8355581976408959,4.0
0.8069767441860465,0.8985494837173668,0.8081529733137215,6.0,Logistic Regression,0.8032581453634086,0.813107822410148,0.892635241743359,4.0
0.8007399577167019,0.8840840496408018,0.8019749973736737,6.0,Random Forest,0.7970348715807057,0.8069767441860465,0.8839345368727345,4.0
0.7527484143763213,0.8349923620442011,0.7512496011911092,7.0,Naive Bayes,0.7558313717098224,0.746723044397463,0.8275275891815543,4.0
0.8042283298097251,0.8906386778299529,0.8041455160744501,7.0,Logistic Regression,0.8044858231062209,0.8038054968287527,0.8868769806328192,4.0
0.7891120507399577,0.8772700428409892,0.7889112263252567,7.0,Random Forest,0.7896632069476806,0.7881606765327696,0.8758297762024594,4.0
0.7415433403805497,0.8323703980547748,0.7389772605957082,8.0,Naive Bayes,0.7463877507008841,0.7317124735729387,0.8202065445248492,4.0
0.7982029598308668,0.8888695010702234,0.7978824775013234,8.0,Logistic Regression,0.79915164369035,0.7966173361522199,0.8826600485408687,4.0
0.786892177589852,0.8719318408875616,0.7880571909167369,8.0,Random Forest,0.7837724801338353,0.7923890063424948,0.8712139239883967,4.0
0.7528541226215645,0.8381153103671373,0.7523305084745763,9.0,Naive Bayes,0.753927813163482,0.7507399577167019,0.8318474136120039,4.0
0.8026427061310782,0.8888638643983344,0.8027052731691853,9.0,Logistic Regression,0.8024508768223114,0.8029598308668076,0.8837813604852298,4.0
0.7988372093023256,0.8828108609216898,0.7988584716203362,9.0,Random Forest,0.7987740435425914,0.7989429175475687,0.8818155000022349,4.0
0.7463538363982245,0.8380224613613366,0.7458165642872273,0.0,Naive Bayes,0.7473997028231798,0.7442401183682097,0.8286845610255326,5.0
0.8075459733671528,0.8970431958687355,0.8076476180416183,0.0,Logistic Regression,0.8072212837837838,0.8080744028746565,0.8918672610096853,5.0
0.8056436271401395,0.8918381194041245,0.8065228826933193,0.0,Random Forest,0.8028906577293674,0.8101881209046713,0.8909959945691163,5.0
0.7478858350951374,0.8365664488047062,0.7472713786160856,1.0,Naive Bayes,0.7490970894412577,0.7454545454545455,0.8264459234162759,5.0
0.8004228329809725,0.8900269883574696,0.8016389997898717,1.0,Logistic Regression,0.7967836257309941,0.806553911205074,0.884772604356163,5.0
0.797568710359408,0.8785774267758923,0.7983149025803055,1.0,Random Forest,0.7953830010493179,0.8012684989429175,0.8788521380777636,5.0
0.7464059196617336,0.8373140217924875,0.7456261266037537,2.0,Naive Bayes,0.7479259731971921,0.7433403805496829,0.8292784127225348,5.0
0.8061310782241015,0.8945303390556525,0.8071909167367536,2.0,Logistic Regression,0.8028021748222501,0.8116279069767441,0.8891402545043334,5.0
0.8019027484143764,0.8849420264994727,0.802944269190326,2.0,Random Forest,0.798744769874477,0.8071881606765328,0.8846078067662217,5.0
0.7541226215644821,0.8375410758976054,0.7545377796538624,3.0,Naive Bayes,0.7532659081331647,0.7558139534883721,0.8295420799270545,5.0
0.8035940803382664,0.890419320876258,0.8053227158424141,3.0,Logistic Regression,0.7982966348151226,0.8124735729386893,0.8875035422318966,5.0
0.8062367864693446,0.8846217842479515,0.8072757859320787,3.0,Random Forest,0.8029700899393433,0.8116279069767441,0.8842226086023717,5.0
0.743446088794926,0.8345308126591692,0.7435816164817749,4.0,Naive Bayes,0.7431890179514256,0.7439746300211416,0.8235839788315328,5.0
0.8006342494714588,0.8895806087046616,0.801640723601178,4.0,Logistic Regression,0.797614064462118,0.805708245243129,0.8857445391522779,5.0
0.7935517970401691,0.8811107330846291,0.7950036737692874,4.0,Random Forest,0.7894517406712529,0.8006342494714588,0.8796380442410238,5.0
0.7553911205073995,0.8373057621541511,0.7542480883602378,5.0,Naive Bayes,0.7577891591976099,0.7507399577167019,0.8291462438932815,5.0
0.8075052854122622,0.8932440237367036,0.8094191522762952,5.0,Logistic Regression,0.8014507772020726,0.8175475687103594,0.8891425340478883,5.0
0.8085623678646935,0.8928066452346914,0.8086230582267779,5.0,Random Forest,0.808366786393408,0.8088794926004228,0.8914141662457705,5.0
0.7553911205073995,0.8387196750280029,0.7529361520392911,6.0,Naive Bayes,0.7605694564279551,0.7454545454545455,0.8335017364758256,5.0
0.8063424947145877,0.8940085383235161,0.80695468914647,6.0,Logistic Regression,0.8044117647058824,0.8095137420718816,0.8887559502791323,5.0
0.7955602536997886,0.8817325236054525,0.7962494732406237,6.0,Random Forest,0.7935741285174297,0.7989429175475687,0.8822503564580363,5.0
0.7596194503171247,0.8417396633745339,0.7570512820512819,7.0,Naive Bayes,0.7652267818574514,0.7490486257928118,0.832518493355801,5.0
0.8050739957716702,0.8954610615888274,0.8064651553316541,7.0,Logistic Regression,0.8007503126302626,0.812262156448203,0.8908902735005297,5.0
0.8052854122621564,0.8859667398241942,0.8059827259321676,7.0,Random Forest,0.8031066330814441,0.8088794926004228,0.8870411524657063,5.0
0.7577167019027484,0.841178618875732,0.7566362284986197,8.0,Naive Bayes,0.7600255972696246,0.753276955602537,0.8336893741982487,5.0
0.8123678646934461,0.8985585151832017,0.8121494338025188,8.0,Logistic Regression,0.8130959949141767,0.8112050739957717,0.8947020725967578,5.0
0.8028541226215645,0.8899527824734428,0.8025410269984119,8.0,Random Forest,0.8038176033934252,0.8012684989429175,0.8869530548118483,5.0
0.7568710359408034,0.8397991044808893,0.7549019607843138,9.0,Naive Bayes,0.7610657498925655,0.7488372093023256,0.834981696606162,5.0
0.7995771670190275,0.8883418630574923,0.800252844500632,9.0,Logistic Regression,0.7975640487190256,0.8029598308668076,0.8852580130425649,5.0
0.7991543340380549,0.8832234177008071,0.798172933928192,9.0,Random Forest,0.8020922288642186,0.7942917547568711,0.8816010888172744,5.0
0.7496300993447474,0.8360709726076377,0.7480591300648729,0.0,Naive Bayes,0.7527825342465754,0.7433946311562037,0.8276627742712219,6.0
0.8007820756711055,0.8899755082784573,0.8008031279721018,0.0,Logistic Regression,0.8007185122569738,0.8008877615726062,0.8861779148321307,6.0
0.7980342422320862,0.8856716231992893,0.7981409105313194,0.0,Random Forest,0.7977195945945946,0.79856267173959,0.8846618102531723,6.0
0.7535940803382664,0.8377630907553325,0.7529411764705882,1.0,Naive Bayes,0.7549415515409139,0.7509513742071882,0.829458004997117,6.0
0.8007399577167019,0.8858933826549906,0.8014744602422328,1.0,Logistic Regression,0.7985309548793285,0.8044397463002114,0.8825980985924935,6.0
0.7908033826638478,0.8839151903281262,0.7917937927406629,1.0,Random Forest,0.7880628272251309,0.7955602536997886,0.8799585212466869,6.0
0.7527484143763213,0.8417670130576453,0.7517775655311472,2.0,Naive Bayes,0.7547411037715747,0.7488372093023256,0.8331213655806802,6.0
0.8061310782241015,0.8941174417569938,0.8073529411764706,2.0,Logistic Regression,0.8022964509394572,0.8124735729386893,0.8899486879215479,6.0
0.7998942917547569,0.8833322706840921,0.8022563459730492,2.0,Random Forest,0.792896964691307,0.8118393234672304,0.8815271153940706,6.0
0.7545454545454545,0.8366899897272679,0.7533984706881903,3.0,Naive Bayes,0.7569355527102006,0.7498942917547569,0.8280875523512822,6.0
0.8064482029598309,0.8928487609808083,0.8075669994745139,3.0,Logistic Regression,0.8029258098223615,0.812262156448203,0.8884313164587514,6.0
0.795877378435518,0.8818505540994966,0.7982446975237698,3.0,Random Forest,0.789093162569717,0.8076109936575053,0.8804792852066562,6.0
0.75,0.8381457767436513,0.746706650958552,4.0,Naive Bayes,0.7566746255697852,0.7369978858350952,0.8307876046466931,6.0
0.8087737843551797,0.8989426773234305,0.8091570840805992,4.0,Logistic Regression,0.8075384291429775,0.8107822410147991,0.8933095843632252,6.0
0.810570824524313,0.8956784470103019,0.8121199412874817,4.0,Random Forest,0.8055324459234608,0.818816067653277,0.8946752991342203,6.0
0.7575052854122621,0.8489872245709893,0.7576589900697231,5.0,Naive Bayes,0.7571790540540541,0.7581395348837209,0.8390428151915934,6.0
0.8102536997885835,0.8972187768355644,0.8111917534448302,5.0,Logistic Regression,0.8072011722838601,0.8152219873150106,0.8931092527119864,6.0
0.7960887949260043,0.884805285511715,0.7982850569904841,5.0,Random Forest,0.7897786054210635,0.8069767441860465,0.8834708061985705,6.0
0.7484143763213531,0.8349143488502702,0.7490510333192747,6.0,Naive Bayes,0.7471602860748843,0.7509513742071882,0.8276391974218809,6.0
0.8040169133192389,0.8902845715822099,0.8058232090490155,6.0,Logistic Regression,0.7984640929846409,0.8133192389006343,0.8861448895762285,6.0
0.7982029598308668,0.8882095574384468,0.8000837784061159,6.0,Random Forest,0.7926955799958497,0.8076109936575053,0.8867286315140193,6.0
0.7460887949260042,0.8345384366429742,0.7452269834535428,7.0,Naive Bayes,0.7477650063856961,0.7427061310782241,0.8233517782674575,6.0
0.8017970401691332,0.8896255954065844,0.8022360510494673,7.0,Logistic Regression,0.800463060408335,0.8040169133192389,0.8848079596297306,6.0
