,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.685946394686907,0.7576817001439189,0.695000172765281,9.0,Naive Bayes,0.675525602847995,0.7156309297912713,0.7481557325216308,0.0
1,0.7051826375711575,0.7738885926631146,0.7071932531596369,9.0,Logistic Regression,0.7024029574861368,0.7120493358633776,0.7757118866322927,0.0
2,0.7356499051233396,0.8130289746746419,0.725648031903109,9.0,Random Forest,0.7541830834569923,0.6991935483870968,0.8091712157467352,0.0
0,0.6736220817974372,0.7506195981415054,0.6686492025305176,8.0,Naive Bayes,0.6789947520810713,0.6586141829032824,0.7304522517255694,0.0
1,0.6961119887660172,0.7669898382866065,0.6907584790229307,8.0,Logistic Regression,0.7031455975271603,0.6788002457433737,0.7636165180592172,0.0
2,0.7134566438476391,0.7939195630017701,0.6885961251862891,8.0,Random Forest,0.7540144651296379,0.6336229594523434,0.7884114963056382,0.0
0,0.6891295336787565,0.7676214110625935,0.695135212040528,7.0,Naive Bayes,0.6819604793523559,0.7088290155440414,0.7574412224757712,0.0
1,0.7059585492227979,0.7797147030075122,0.7052101189548595,7.0,Logistic Regression,0.7070096864909905,0.703419689119171,0.7796355935461354,0.0
2,0.7406010362694301,0.8183494969255125,0.729781078630338,7.0,Random Forest,0.7615464335601315,0.700559585492228,0.8187062619667641,0.0
0,0.6786681294057234,0.75664821482567,0.6786343740881238,6.0,Naive Bayes,0.6787056708612519,0.67856309229261,0.7414373376431576,0.0
1,0.7092689416927315,0.7751608067665853,0.704989282457574,6.0,Logistic Regression,0.7155220077405707,0.6947621492927502,0.7776261326291999,0.0
2,0.730042948508473,0.8024771349183463,0.7137712991721629,6.0,Random Forest,0.7595533433409707,0.6731945287334858,0.8042233233568027,0.0
0,0.6871297015422168,0.7637067926877488,0.6949117701154399,5.0,Naive Bayes,0.6780466176843172,0.7126373016753578,0.7539828445835397,0.0
1,0.7132475313436147,0.7783105028907672,0.7169377361590273,5.0,Logistic Regression,0.7078287197231834,0.7262842560745589,0.7824136683173308,0.0
2,0.7356596027959614,0.8119378215950807,0.7249893227753857,5.0,Random Forest,0.7554849884526559,0.696860090979696,0.8130250559958335,0.0
0,0.6690806305191054,0.7428986128264675,0.6730871142635849,4.0,Naive Bayes,0.6650354438537136,0.6813361393084096,0.7326653731827046,0.0
1,0.696356358834695,0.7597365536725104,0.6918809144962733,4.0,Logistic Regression,0.7022311942201445,0.6818313113807047,0.7642775546431699,0.0
2,0.7269435503837584,0.8044049016123982,0.7140001512712185,4.0,Random Forest,0.7495292756516413,0.681686886192952,0.8064591081975634,0.0
0,0.6744183555422255,0.7522640735364118,0.6742892658515415,3.0,Naive Bayes,0.6745567204819793,0.6740220232229316,0.7375842652116211,0.0
1,0.6990873644971936,0.7695825229095697,0.7030946140187706,3.0,Logistic Regression,0.6938545621427678,0.7125840867217962,0.7672138341020489,0.0
2,0.7266592398988817,0.8049418570140878,0.7091766958424506,3.0,Random Forest,0.7576340525008523,0.6665452675778739,0.8025907643432922,0.0
0,0.6729012858200749,0.7405674640168237,0.6648810823859391,2.0,Naive Bayes,0.6815932123497526,0.6489688755245383,0.7326661154595662,0.0
1,0.6959024302672621,0.7576430738438215,0.6881450712814553,2.0,Logistic Regression,0.7061587871345582,0.6710275340529138,0.7627881798607423,0.0
2,0.7254336557233579,0.8057120708881065,0.7029677732596954,2.0,Random Forest,0.7656126064195442,0.6497991607387295,0.8078033810230952,0.0
0,0.6655612980502629,0.7343882225494476,0.661472658486478,1.0,Naive Bayes,0.669659499022594,0.6534835747399241,0.721601597507759,0.0
1,0.6914912494731938,0.7595349673111317,0.6791987175790846,1.0,Logistic Regression,0.7073844527721725,0.6531730363995297,0.7599791763241053,0.0
2,0.7083823170596455,0.7829664356758833,0.682937417098758,1.0,Random Forest,0.7482231088329326,0.6281303373777255,0.7814344780970348,0.0
0,0.6752013988634235,0.7568059396683857,0.6812982556476981,0.0,Naive Bayes,0.6687451129779257,0.6943316888361539,0.7416532481269195,0.0
1,0.7036366285726181,0.7775429580948024,0.7049571020019066,0.0,Logistic Regression,0.7018300356929171,0.7081121588709174,0.7766777756428369,0.0
2,0.729802868502675,0.8096119252390794,0.7192420834054334,0.0,Random Forest,0.7484974676420935,0.6921875975769687,0.8125586542954014,0.0
0,0.6750171082217226,0.7486489322978047,0.6699513502779983,9.0,Naive Bayes,0.6805597579425113,0.6596685893049173,0.7357351593876129,1.0
1,0.6943982794017011,0.767121516958632,0.6886686751487688,9.0,Logistic Regression,0.7018269474752601,0.6759947208915827,0.7628785273202218,1.0
2,0.719852869293186,0.8007034906365703,0.697299795339011,9.0,Random Forest,0.7583503259714524,0.6453465636914655,0.795857278623558,1.0
0,0.6566147644466102,0.732347673526876,0.6590951569457424,8.0,Naive Bayes,0.6543684233506527,0.6638906731046091,0.7178995493605823,1.0
1,0.6818866420075749,0.7487823660988727,0.6716504920956071,8.0,Logistic Regression,0.6939811971465016,0.6507120866464373,0.7504458167652348,1.0
2,0.7071031473565306,0.7860834978510548,0.6894535377967734,8.0,Random Forest,0.7336631931429143,0.6502691089503644,0.7873189680837465,1.0
0,0.6822053636787117,0.7662353857294053,0.6862936159497247,7.0,Naive Bayes,0.6775769629885853,0.695237461458264,0.7485031922464587,1.0
1,0.7054967724762095,0.7723382390877729,0.703725606150207,7.0,Logistic Regression,0.7079834762695882,0.699518644218185,0.7699950238709279,1.0
2,0.7289545484794038,0.803959709000265,0.7139345413681697,7.0,Random Forest,0.7558182764517808,0.6764490583616157,0.8014409777865092,1.0
0,0.6748188794101256,0.7475204886167703,0.6739733092643931,6.0,Naive Bayes,0.6757304145479618,0.6722253183006817,0.7347748655129669,1.0
1,0.698375273288464,0.7688139273439892,0.6925631390369659,6.0,Logistic Regression,0.7061706393406104,0.6794701418956574,0.7686387300598729,1.0
2,0.7254683414069533,0.8084903328520919,0.7068772170728916,6.0,Random Forest,0.7582236842105263,0.6620439833669138,0.8059243189285041,1.0
0,0.6737765675818773,0.7449516847646047,0.6673351330505207,5.0,Naive Bayes,0.6807774018412149,0.6544134331744951,0.7303758915478137,1.0
1,0.7023044146937952,0.7648030514800088,0.6953257041117805,5.0,Logistic Regression,0.7120171220208212,0.6793989360361041,0.7692552048616939,1.0
2,0.7175579255225273,0.7966234782653205,0.6977973805959077,5.0,Random Forest,0.7502900568511428,0.6521695282757229,0.7928713372801051,1.0
0,0.6745190936807703,0.740690403184803,0.6727677685403666,4.0,Naive Bayes,0.6764073343236592,0.6691671601851242,0.729466598663718,1.0
1,0.7009497488539405,0.7617109704713051,0.6966987008364478,4.0,Logistic Regression,0.7067451989258231,0.6869338246583756,0.7695329886815836,1.0
2,0.7284442104801386,0.7984551866554292,0.7105973655606074,4.0,Random Forest,0.7605834667734187,0.6667763374350201,0.8000649312722804,1.0
0,0.6628361027991766,0.7283563343551087,0.658314963170063,3.0,Naive Bayes,0.6672625016349131,0.6496042104369601,0.719555798925563,1.0
1,0.6869654718702913,0.7522073049501615,0.6816037990394473,3.0,Logistic Regression,0.693481793824395,0.6701258462256743,0.7546709756384491,1.0
2,0.7190000212219605,0.7936653107438104,0.699566628094298,3.0,Random Forest,0.7515417428397319,0.6543154856645657,0.7979655197668613,1.0
0,0.6831437219496921,0.7645599636985171,0.6937433165869701,2.0,Naive Bayes,0.6712871673727573,0.7177538879031417,0.7528604460514164,1.0
1,0.710719131614654,0.7794180978722339,0.7179262757230963,2.0,Logistic Regression,0.7004746489782138,0.7362697004488049,0.7816874687437227,1.0
2,0.7379501095919007,0.813155251034842,0.7276691288926491,2.0,Random Forest,0.7573834898843931,0.700198309153533,0.8136180005479786,1.0
0,0.6897555891609106,0.7694327192053334,0.6976730292439586,1.0,Naive Bayes,0.6803114744548227,0.7159439244696939,0.7563434662254925,1.0
1,0.7126435607144317,0.7918129569797405,0.7203388987778563,1.0,Logistic Regression,0.701551513742809,0.7401602158008747,0.7875048467211496,1.0
2,0.7367372379122901,0.8146898750220009,0.7273169854053997,1.0,Random Forest,0.7543081685070138,0.7021907058486941,0.8116588763123377,1.0
0,0.6913123285460707,0.7660424330618602,0.7006562539732216,0.0,Naive Bayes,0.6800706271003019,0.7225270292076811,0.7597715858168084,1.0
1,0.6994110053251573,0.7631232046953665,0.7021625294799536,0.0,Logistic Regression,0.6957933930127544,0.7086493464579635,0.7681974912629438,1.0
2,0.7432124415039535,0.8159212592866707,0.7372093263286096,0.0,Random Forest,0.7548561645283338,0.7203687268032919,0.8185206285137892,1.0
0,0.6786873738703167,0.7569594907702802,0.6821249538855494,9.0,Naive Bayes,0.6749044531283549,0.6895016232341844,0.7398667867375484,2.0
1,0.7088049486707028,0.7826315087411495,0.7080107337673763,9.0,Logistic Regression,0.7099470666078518,0.7060849346319207,0.7785308917645327,2.0
2,0.7318153900149162,0.809190252359861,0.7196707403755761,9.0,Random Forest,0.7538066189538403,0.6884925857681846,0.8034542010908494,2.0
0,0.6760851846433572,0.7502222126993577,0.6835582596623042,8.0,Naive Bayes,0.6681434472849189,0.6997011431795858,0.7405986196621073,2.0
1,0.6947271625321323,0.7630307090663586,0.6959408825978352,8.0,Logistic Regression,0.693184881093073,0.6987188864971055,0.7629835244719636,2.0
2,0.7255951012560347,0.8021921998704395,0.7134001266016197,8.0,Random Forest,0.7465792539461361,0.683044577734122,0.8032595196949608,2.0
0,0.6734593030096242,0.7488901013854663,0.6724882584786765,7.0,Naive Bayes,0.6744940229612972,0.6704943878391416,0.7366423491594489,2.0
1,0.6964373955808645,0.7683774378433221,0.6862528120629903,7.0,Logistic Regression,0.710075997785495,0.6639762806786361,0.7682356922836877,2.0
