,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.6460461044645462,0.6995616540521118,0.6152870282270853,2.0,Naive Bayes,0.6738450850989927,0.5660927925299095,0.7077132290827344,0.0
1,0.6146775605485848,0.6429335001832251,0.5775075987841946,2.0,Logistic Regression,0.6391643059490085,0.5266997373796324,0.6542074051229321,0.0
2,0.7087831922964692,0.7830902249567784,0.6674441852715761,2.0,Random Forest,0.777864077669903,0.5844762182667056,0.7880457027387431,0.0
0,0.6376953125,0.6991746425766816,0.5933503836317136,1.0,Naive Bayes,0.6761032472939217,0.5286458333333334,0.7099108166164823,0.0
1,0.6246744791666666,0.6780799522119101,0.5671921921921922,1.0,Logistic Regression,0.6697695035460993,0.4918619791666667,0.6834798389010959,0.0
2,0.6982421875,0.7656179948038769,0.6588148693411852,1.0,Random Forest,0.7578323454699407,0.5826822916666666,0.7831444210476346,0.0
0,0.625,0.6689750542755606,0.6064533192277175,0.0,Naive Bayes,0.6380077907623818,0.5778729838709677,0.6759494301183664,0.0
1,0.6430191532258065,0.6756786852966089,0.6241210030516121,0.0,Logistic Regression,0.6590081255253573,0.592741935483871,0.6918529308053135,0.0
2,0.6909022177419355,0.7549800311791821,0.6462869502523432,0.0,Random Forest,0.7553083923154702,0.5647681451612904,0.772398378052647,0.0
0,0.6662004069175992,0.7215321777520317,0.6514407117248706,9.0,Naive Bayes,0.6815782161711587,0.623855544252289,0.7273703183002187,1.0
1,0.6453458799593083,0.6804283143365953,0.6350909328797593,9.0,Logistic Regression,0.6540016168148747,0.6172431332655137,0.6955239969615715,1.0
2,0.7115971515768057,0.783206865928076,0.6776577600909608,9.0,Random Forest,0.7680412371134021,0.6063072227873856,0.7991485984006855,1.0
0,0.6530328324986088,0.7103960831150615,0.6234903381642513,8.0,Naive Bayes,0.6815181518151815,0.5745687256538675,0.7150744191534211,1.0
1,0.6485809682804674,0.6962030022775659,0.6359181320265206,8.0,Logistic Regression,0.659688995215311,0.6138007790762382,0.710967143966216,1.0
2,0.7075681691708403,0.786740800587764,0.6705329153605014,8.0,Random Forest,0.7677674084709261,0.5951585976627712,0.7975564604211125,1.0
0,0.6427216047709406,0.7137668353303641,0.6522427440633245,7.0,Naive Bayes,0.6353122590593677,0.6701002981837897,0.7044759753690298,1.0
1,0.6312008674437517,0.6944234005518134,0.6276173532229369,7.0,Logistic Regression,0.6337755666113875,0.6215776633233939,0.6861588976656954,1.0
2,0.7030360531309298,0.7742676021350108,0.6756476683937824,7.0,Random Forest,0.7442922374429224,0.618595825426945,0.7815616912125687,1.0
0,0.6487910725356478,0.7068601193751827,0.6319038336582197,6.0,Naive Bayes,0.6638225255972696,0.6029138251704897,0.708602204884446,1.0
1,0.6213577185368878,0.6733948806912744,0.588651288095639,6.0,Logistic Regression,0.6443051971986731,0.541847489150651,0.6799219108229824,1.0
2,0.7238065716057036,0.8022267880894207,0.6954887218045113,6.0,Random Forest,0.774942878903275,0.6308121512709237,0.8146422683950804,1.0
0,0.640990879960562,0.6896756965373795,0.6333543108873506,5.0,Naive Bayes,0.647119341563786,0.6201626817845699,0.6916596255394156,1.0
1,0.6178210500369732,0.6447714598622802,0.5959609120521173,5.0,Logistic Regression,0.6321171918186843,0.5637170322898694,0.6665433520083449,1.0
2,0.7063100813408922,0.7685006300040527,0.6777552400270453,5.0,Random Forest,0.7507489514679448,0.6176978062607839,0.7771129776334266,1.0
0,0.6606200527704486,0.724111248547914,0.6537685060565276,4.0,Naive Bayes,0.667239010989011,0.6408311345646438,0.726038678893909,1.0
1,0.6761213720316622,0.7282405944997628,0.6720106880427521,4.0,Logistic Regression,0.6806495263870095,0.6635883905013192,0.733851668395514,1.0
2,0.7338390501319261,0.7981800139819453,0.7178321678321679,4.0,Random Forest,0.7637648809523809,0.6771108179419525,0.8147901060630323,1.0
0,0.6663942464857797,0.7060168899328504,0.658752716936967,3.0,Naive Bayes,0.6741957563312799,0.6440013076168682,0.7142521582464341,1.0
1,0.6464530892448512,0.7013562390169158,0.6365316753486809,3.0,Logistic Regression,0.6549100968188105,0.6191565871199739,0.7111717352137823,1.0
2,0.7208237986270023,0.7856810660972565,0.7016072676450035,3.0,Random Forest,0.7534709193245779,0.6564236678653155,0.8025632111889941,1.0
0,0.669573341638119,0.7335564092955627,0.6577419354838709,2.0,Naive Bayes,0.6821679491468718,0.6350046714419184,0.730485588458624,1.0
1,0.6580504515727188,0.7138790816237814,0.6421121251629726,2.0,Logistic Regression,0.6735042735042736,0.6135160386172532,0.7080220291486725,1.0
2,0.7194020554344441,0.7878647204239564,0.6894174422612892,2.0,Random Forest,0.7719027402547279,0.6228589224540642,0.8006960075053433,1.0
0,0.6487614806568327,0.701971183762803,0.6255192878338279,1.0,Naive Bayes,0.6698442961550684,0.5866963540217088,0.7060920091630687,1.0
1,0.6255218480378514,0.6509709667158744,0.5879650895728066,1.0,Logistic Regression,0.6535057862491491,0.5343723907598107,0.6769591489280615,1.0
2,0.707208460896187,0.7757128606675129,0.6669832225387781,1.0,Random Forest,0.773211009174312,0.5864180350681881,0.7869612876384169,1.0
0,0.6237410071942446,0.6744015813316342,0.574727597983412,0.0,Naive Bayes,0.6608077786088258,0.5084892086330935,0.6922015216603696,1.0
1,0.6497841726618705,0.687234695300263,0.612913486005089,0.0,Logistic Regression,0.6850337717739069,0.5545323741007194,0.7135956938046685,1.0
2,0.6765467625899281,0.7534610639391781,0.6182065217391305,0.0,Random Forest,0.7542478242851223,0.5237410071942447,0.7783499404792713,1.0
0,0.6361407556965676,0.6885197372993445,0.6095031728834546,9.0,Naive Bayes,0.6576486305945224,0.5679261609460629,0.6912711711202805,2.0
