,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.6803030303030303,0.7403018047097403,0.6893632683106369,1.0,Logistic Regression,0.6703650680028633,0.709469696969697,0.7469418617998164,1.0
2,0.696780303030303,0.7476031608973077,0.6822782298075015,1.0,Random Forest,0.716548561900792,0.6511363636363636,0.7602497273875115,1.0
0,0.6599061347636608,0.7469829712411422,0.6871241326137238,0.0,Naive Bayes,0.6362078812107367,0.7468990948709353,0.7406242368617157,1.0
1,0.6604089842440496,0.7365288298911208,0.6732258064516129,0.0,Logistic Regression,0.6487410631022692,0.6996312437143815,0.7293014421087021,1.0
2,0.6827019778746228,0.7507786495733003,0.6635862804336237,0.0,Random Forest,0.7061270801815431,0.6258799865906806,0.7469301682604375,1.0
0,0.6159955670483931,0.6756561165887833,0.6306626399005152,9.0,Naive Bayes,0.607460643394935,0.6557074251939417,0.661094681399685,2.0
1,0.6278167713335796,0.677283958564699,0.6106280193236715,9.0,Logistic Regression,0.640194489465154,0.583671961581086,0.6704559550831356,2.0
2,0.6285555966014038,0.684261137107307,0.5691022069852153,9.0,Random Forest,0.6775510204081633,0.490579977835242,0.671948207448052,2.0
0,0.6650219298245614,0.7055925928548784,0.7000490918016692,8.0,Naive Bayes,0.6337777777777778,0.7817982456140351,0.7204455003248864,2.0
1,0.6631944444444444,0.7126105637843145,0.6576258591863273,8.0,Logistic Regression,0.6686815262561391,0.6469298245614035,0.7250155496563045,2.0
2,0.6787280701754386,0.7246379965048262,0.6591702210158976,8.0,Random Forest,0.7018992568125516,0.6213450292397661,0.7345470614890052,2.0
0,0.6383909962484369,0.7149118948308331,0.6462793068297655,7.0,Naive Bayes,0.6324820430965682,0.6606919549812422,0.702819241239359,2.0
1,0.6667361400583577,0.7350617806813662,0.6535211267605634,7.0,Logistic Regression,0.6805054151624549,0.6285952480200083,0.729446808200096,2.0
2,0.6563151313047103,0.734715731514948,0.6111766092902617,7.0,Random Forest,0.7035830618892508,0.5402250937890788,0.7243479419745722,2.0
0,0.6158436213991769,0.6806838661131,0.6281617207727545,6.0,Naive Bayes,0.6086453106908529,0.6489711934156379,0.6676124913207675,2.0
1,0.6296296296296297,0.6835328331227879,0.6134020618556701,6.0,Logistic Regression,0.6415094339622641,0.5876543209876544,0.6790692475740487,2.0
2,0.6349794238683127,0.6987104365974595,0.5868653935724267,6.0,Random Forest,0.6759656652360515,0.5185185185185185,0.6956632627140171,2.0
0,0.6508960573476702,0.7230902999779406,0.6945751019128253,5.0,Naive Bayes,0.617335562987737,0.7939068100358423,0.7240564098611271,2.0
1,0.6765232974910395,0.7473759226317926,0.6966896319946227,5.0,Logistic Regression,0.6558051249604555,0.7430107526881721,0.742970670983158,2.0
2,0.6946236559139785,0.7571047380960889,0.69593147751606,5.0,Random Forest,0.6929637526652452,0.6989247311827957,0.7486426176436581,2.0
0,0.6373045078196872,0.6864120491823156,0.6633938100320171,4.0,Naive Bayes,0.6188769414575866,0.7148114075436982,0.6911793767439735,2.0
1,0.6462741490340387,0.6776275553097353,0.6345057034220533,4.0,Logistic Regression,0.6563421828908554,0.6140754369825207,0.6930337965874189,2.0
2,0.6478840846366145,0.7050061843692141,0.6194382301764851,4.0,Random Forest,0.6738777717685235,0.5731370745170193,0.7058787933671246,2.0
0,0.6693950177935943,0.7378660309278837,0.7032896838070903,3.0,Naive Bayes,0.6378910776361529,0.7836298932384341,0.7461611428426691,2.0
1,0.6846975088967971,0.7379854146383313,0.6917188587334725,3.0,Logistic Regression,0.6766507828454731,0.7074733096085409,0.737906054887856,2.0
2,0.6909252669039145,0.7402700217001199,0.6793428096732509,3.0,Random Forest,0.7057920981971615,0.6548042704626335,0.7480599283190437,2.0
