,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
2,0.7184077057494779,0.7951867934387831,0.7087759509851456,1.0,Random Forest,0.7338779608415864,0.6853343562204322,0.7945786314385246,5.0
0,0.6486056725007031,0.7302998121942048,0.6727842299827754,0.0,Naive Bayes,0.6294718588607834,0.7224974579754667,0.7185274102091525,5.0
1,0.6855028881725548,0.7560922570283121,0.6881542817916595,0.0,Logistic Regression,0.6824012423153013,0.6940051489518205,0.752877795504507,5.0
2,0.695054410142137,0.7675468944540242,0.6826588619350481,0.0,Random Forest,0.7115835914765793,0.6559937693356122,0.7731363344357004,5.0
0,0.6542528831341854,0.7436894813804928,0.6869180018850142,9.0,Naive Bayes,0.6276221969618684,0.7585869519963362,0.7310826672077494,6.0
1,0.6823764519755193,0.7562659446009561,0.6854085482773551,9.0,Logistic Regression,0.6789273752144432,0.6920146550647405,0.7498500244476474,6.0
2,0.7089803905241684,0.7853669693417262,0.7016836310095383,9.0,Random Forest,0.7197294694449309,0.6845205878679379,0.7859774203208656,6.0
0,0.665182645860695,0.7545018967615276,0.6964847848898217,8.0,Naive Bayes,0.6369373858163095,0.7683146717716982,0.745836083950437,6.0
1,0.7039934999888698,0.7673548717458589,0.7101962536368491,8.0,Logistic Regression,0.6956196900482432,0.7253967900629967,0.7706730572673115,6.0
2,0.7193753756427665,0.7929681544913423,0.7156310975265895,8.0,Random Forest,0.7253086419753086,0.7062084010417826,0.7980364999438037,6.0
0,0.652476373818691,0.7340827937353287,0.6785511938486444,7.0,Naive Bayes,0.6311925914771872,0.7335929296464824,0.7256845190644531,6.0
1,0.6905954672733636,0.7581943959703505,0.6904498747004301,7.0,Logistic Regression,0.6907749239089973,0.6901251312565628,0.7554387624466321,6.0
2,0.7017850892544627,0.7723206138021385,0.6870954413992563,7.0,Random Forest,0.7226943505552873,0.6548389919495975,0.7818020253671724,6.0
0,0.6641346926476497,0.7572308253957137,0.6877837560252564,6.0,Naive Bayes,0.6425409424951479,0.7398804740859783,0.7404349114634928,6.0
1,0.7116186219365207,0.791218106252208,0.7054236722968207,6.0,Logistic Regression,0.7209101155993604,0.6905885897950984,0.7806630758049359,6.0
2,0.7169043792687827,0.7958327054180362,0.7036744992903328,6.0,Random Forest,0.7381713907576928,0.67225793491362,0.7933979139592269,6.0
0,0.651662019691557,0.741074617992495,0.6788565231798054,5.0,Naive Bayes,0.6296965519810741,0.7363422497168249,0.7243921103815915,6.0
1,0.6864816589701142,0.7626548315343771,0.683182918776139,5.0,Logistic Regression,0.6904475885388859,0.676069530365078,0.7522182630449119,6.0
2,0.691774854055938,0.7760793835721815,0.6740907939286453,5.0,Random Forest,0.7151199726335337,0.6375141587522872,0.7735324278311406,6.0
0,0.6481085679898736,0.7445266640586483,0.6775739138701398,4.0,Naive Bayes,0.6252214951139494,0.7394949264385466,0.7253153743772767,6.0
1,0.6959183249984436,0.7692433071941096,0.693000649445876,4.0,Logistic Regression,0.6997144368059228,0.6864144757319831,0.7595180318535646,6.0
