,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.6591244187365317,0.7030103662333979,0.6438348047638799,8.0,Logistic Regression,0.6740694789081886,0.6161959850289214,0.7152078398663,1.0
2,0.6801066122263808,0.7618418088418794,0.6373513339762135,8.0,Random Forest,0.7356782428020184,0.5622093682658501,0.7626950956675314,1.0
0,0.6676367869615832,0.727998998759994,0.672987591473115,7.0,Naive Bayes,0.6623246492985972,0.6839994826025094,0.7282390259957103,1.0
1,0.6768205924201267,0.7282697942159756,0.673377344924505,7.0,Logistic Regression,0.6806289640591966,0.6662786185487001,0.7415495298591173,1.0
2,0.7233216918897943,0.8002658120745938,0.7063426688632619,7.0,Random Forest,0.7525230364194823,0.6655025223127667,0.8004035780736902,1.0
0,0.648958454556034,0.6944231644760223,0.6554737022443036,6.0,Naive Bayes,0.6435299394483068,0.667869195857093,0.6999927640501108,1.0
1,0.6576864890026766,0.7045114662997922,0.6529817731374977,6.0,Logistic Regression,0.6620813397129187,0.644128942162225,0.7193239095705886,1.0
2,0.7169207494472245,0.7792318895925072,0.6991528044029436,6.0,Random Forest,0.7459751913433623,0.6578610496916094,0.7937028655160592,1.0
0,0.6539080459770115,0.6993339294883516,0.6576853115052297,5.0,Naive Bayes,0.6505847953216374,0.6649425287356322,0.7116821376667988,1.0
1,0.6675862068965517,0.7087311725780037,0.6674333026678932,5.0,Logistic Regression,0.6677404509894156,0.6671264367816092,0.7251175056150085,1.0
2,0.7076436781609196,0.76620396268086,0.6883156669321733,5.0,Random Forest,0.7370423828893846,0.645632183908046,0.7755483154974236,1.0
0,0.6456765582848218,0.6947578876928479,0.6364629616141015,4.0,Naive Bayes,0.6534549805563865,0.6203322447820531,0.6998349664357699,1.0
1,0.6727956836575323,0.7124143054284945,0.6607786855082064,4.0,Logistic Regression,0.6859718826405868,0.6373704387334943,0.7312184383111076,1.0
2,0.7143972738889678,0.785813814559071,0.6861199968791449,4.0,Random Forest,0.7615171458261171,0.6243078233707227,0.7923529885755438,1.0
