,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.66963980672556,0.7323983956454082,0.6561249761859401,9.0,Logistic Regression,0.6841115554731573,0.6303382302699009,0.7292959660580137,1.0
2,0.6920542730245498,0.7588055566340768,0.669174706375839,9.0,Random Forest,0.7228830359671481,0.6228952120650105,0.7633766219224647,1.0
0,0.630111150790108,0.6974753749993919,0.6566743663314032,8.0,Naive Bayes,0.6126756479888668,0.7074814748683154,0.6898128799260743,1.0
1,0.6589701812338185,0.7166056769679736,0.6487592381871888,8.0,Logistic Regression,0.6687836204649399,0.6298991161503438,0.7179812480234616,1.0
2,0.678220694580841,0.7497218017151065,0.664174237130212,8.0,Random Forest,0.6944904520654716,0.6363940719578609,0.7513917640751989,1.0
0,0.6562974203338392,0.7302288000073571,0.684772275092864,7.0,Naive Bayes,0.6323811592628797,0.746628481053239,0.7256411595694136,1.0
1,0.6789416315800723,0.7520442484968769,0.6874713935006034,7.0,Logistic Regression,0.6696795898101048,0.7062343713265938,0.7440512245738471,1.0
2,0.704225352112676,0.7812415676570821,0.6988510249379816,7.0,Random Forest,0.711784392384583,0.6863792771805339,0.7814327535382788,1.0
0,0.6439692958545042,0.7015298861565648,0.6608713714493429,6.0,Naive Bayes,0.6309193305306575,0.693809014981355,0.6994166826584646,1.0
1,0.6615238676756002,0.713531868005922,0.6512531877366228,6.0,Logistic Regression,0.6716331448697748,0.632073620167041,0.7168029668849092,1.0
2,0.6876812700351091,0.7531275903254252,0.6681342107702289,6.0,Random Forest,0.7127425534544556,0.6287807750179907,0.7616960383545863,1.0
0,0.6449854298203012,0.7130579500272065,0.6735953739157615,5.0,Naive Bayes,0.6233599867765863,0.7326372025254978,0.7084861221809934,1.0
1,0.6757770762506071,0.7349463909718782,0.6757967583318157,5.0,Logistic Regression,0.675755736311764,0.6758377853326858,0.7362154241285666,1.0
2,0.6993686255463817,0.7651929897871299,0.6945773918192135,5.0,Random Forest,0.7058263136782993,0.6836813987372511,0.7706261291181633,1.0
0,0.6502391215767012,0.7075561510905003,0.6742109468637635,4.0,Naive Bayes,0.6309659568899441,0.7238199403804499,0.7077833531688074,1.0
1,0.6721353664028823,0.7324169721377222,0.6729699666295884,4.0,Logistic Regression,0.6712612285830115,0.674687426279783,0.7323158553429538,1.0
2,0.6955113770400395,0.7567648224509785,0.6818375350140057,4.0,Random Forest,0.713896905281434,0.6525338308777799,0.7655225208726195,1.0
0,0.6413314196462493,0.6960094720293579,0.6651493654922361,3.0,Naive Bayes,0.6237296278502531,0.7124614800118199,0.6961802676364779,1.0
1,0.6633458567267508,0.7265518472223232,0.6607249212966902,3.0,Logistic Regression,0.6659091883548428,0.6556207522478787,0.7252278071998957,1.0
2,0.6901304402887416,0.7539974853544591,0.6760448386954412,3.0,Random Forest,0.7082389384622497,0.6466503440415383,0.7631455377838139,1.0
0,0.6531570506056641,0.7270251971481103,0.6844757580702445,2.0,Naive Bayes,0.6277886359234413,0.7524163254969822,0.7218877432047854,1.0
1,0.6840628033596421,0.7467818313487933,0.6932423571838374,2.0,Logistic Regression,0.673668910039425,0.7139872536192124,0.7497500442003837,1.0
2,0.7143565610095809,0.7825730703198076,0.7118113589184011,2.0,Random Forest,0.7182109175277664,0.7055248385599122,0.7863074245124347,1.0
0,0.6639014962322743,0.7377646781762937,0.6907630522088353,1.0,Naive Bayes,0.6396418065089086,0.7507654889356989,0.736200491760757,1.0
1,0.6822732306890487,0.7460548575523871,0.688118178717599,1.0,Logistic Regression,0.6756881214024071,0.7010141371148125,0.7485511465784128,1.0
2,0.7138482920367435,0.7803641822735263,0.7066497473229592,1.0,Random Forest,0.7248852451528923,0.689309214098026,0.7856699739432215,1.0
