Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB01363	-0.04044633	0.07227307	0.06597151	-0.055839013	0.043232106	0.07316484	0.045827646	-0.027278848	-0.04532241	-0.013413105	-0.109796755	0.034155734	-0.04601763	-0.092577904	0.12175718	0.032037165	-0.016022922	0.0049139746	0.1418721	-0.011546066	-0.066865124	0.13580045	-0.0768268	-0.085923634	0.04437585	0.09699614	-0.05792072	-0.031231983	-0.046066843	0.043647412	0.119032055	-0.06442472	0.06484112	-0.08847731	0.06696451	0.0148436595	0.05536578	-0.047308132	0.029650852	-0.043539133	-0.003151209	-0.012261093	0.038460273	0.017253276	0.0015140214	-0.023087224	0.07321585	-0.00027684704	-0.062037986	0.03733934	-0.018856907	0.039212376	-0.05410184	0.05966678	0.03013789	0.03835561	0.11978629	0.037551586	-0.022340437	-0.04026777	-0.12640005	-0.04246749	-0.026003782	-0.0011900376	-0.0028168387	0.04946726	0.010984821	0.095561944	-0.015817158	0.045946684	-0.03807335	0.049390037	0.0026297444	-0.0019511749	-0.0030335672	0.08696778	-0.02187037	0.11616158	0.004653884	-0.10010099	0.054005865	-0.034707285	-0.07614898	-0.038986437	-0.0054261656	0.04886967	-0.01830728	0.09988571	-0.03657108	-0.0020434926	-0.053583752	-0.036922663	-0.026961504	0.0365889	-0.04186235	0.009915622	-0.026449418	0.008417236	-0.026577095	-0.106243186
DB01362	-0.009058617	0.06376653	0.019879926	-0.016430998	0.056184005	0.11878259	0.011110626	-0.07180859	0.045351345	-0.08855089	-0.0034896266	0.023593055	-0.047532346	-0.091876514	0.09027963	0.014610594	-0.0390378	0.015108505	0.11235322	-0.009110594	-0.044350524	0.15378745	-0.045970324	-0.065550044	0.054072782	0.09924312	0.005511144	-0.046285357	-0.034782022	-0.021621795	0.077036604	-0.023155237	0.121995665	-0.07162228	-0.017668394	0.018303452	0.08279167	-0.08500679	-0.05168167	-0.024128057	0.06510178	-0.031435337	0.07926363	0.04301138	0.0071752965	-0.058365736	-0.018217143	-0.008117702	-0.03967211	0.010158842	-0.068092376	0.013394842	-0.055342503	0.036636848	-0.028407378	0.0927574	0.092833735	0.007578036	0.024906067	-0.08917341	-0.12922442	-0.0019235295	0.00032280537	0.012057592	0.022687221	0.070974946	0.0009566789	0.07206307	-0.02113452	0.06052085	0.022074562	0.041866466	-0.07422726	-0.056385893	0.07765558	0.07831138	-0.020103429	0.08986887	0.038562126	-0.11827025	0.07378374	-0.113929145	-0.011019932	0.036311273	-0.043341525	0.0064010806	0.05016053	0.13359952	-0.045305416	-0.026776997	-0.05267218	-0.021122796	-0.036035936	-0.001380812	-0.023581736	-0.04954727	-0.0452593	0.054107137	-0.01468184	-0.13752356
DB08437	-0.017609783	0.02870323	0.032799322	-0.044144366	0.06633834	0.11827447	0.0028091855	-0.09431317	0.034484506	0.0016888059	-0.02273173	0.04624341	0.031208573	-0.10372429	0.0042862697	0.06893332	-0.09900868	0.030661711	0.050626893	-0.06546584	0.0103948675	0.112894095	-0.040210072	-0.0777345	0.045152582	0.093751475	0.04212155	-0.04072395	0.00019013335	-0.012233589	0.08419731	-0.0348027	0.0880719	-0.08963412	0.021838024	0.038090225	0.066151984	-0.08108985	-0.024453448	-0.09441451	0.009192025	0.04697771	0.013423238	0.053212784	-0.016324326	-0.01998521	0.047775313	0.07214828	-0.091702186	-0.052960318	-0.028425263	-0.060468867	0.003537105	0.029647384	0.040356386	0.08847249	0.08704304	0.003935947	0.011112502	-0.089234926	-0.09359198	-0.0054252	0.060087305	0.021942312	0.006151336	0.05178884	0.07469175	0.11278995	0.02173921	0.02785546	-0.020354921	0.043279707	-0.04359039	-0.062028334	0.026717147	0.027590185	-0.01573532	0.02779128	0.03830779	-0.098585315	0.06504849	-0.06538327	-0.08167024	0.014138652	-0.059708126	0.049275205	0.01870838	0.1035287	-0.045588072	0.008636942	-0.012409916	-0.019984618	-0.07290476	0.034751367	0.0154163875	0.027109785	-0.034256287	0.036450695	-0.045639213	-0.09399879
DB01367	-0.001195511	0.051614065	0.048742067	-0.030666975	0.02450174	0.12319888	0.057606723	0.010466406	-0.009057828	-0.052729793	-0.04988576	0.027227681	-0.026636977	-0.060806736	0.08939992	0.05834334	-0.060121432	-0.029271185	0.13132237	-0.06198107	-0.068774894	0.16668487	-0.073752895	-0.09131195	0.08574421	0.099430874	-0.038725507	-0.041554045	-0.0446518	0.05913	0.10392244	-0.068693176	0.09985141	-0.086391464	-0.032540094	0.02033266	0.107304215	-0.087441154	-0.04727924	-0.022000205	0.03805428	0.027725484	0.094477944	0.00843106	0.0035578758	-0.058051255	0.0061878674	0.0029144138	-0.092329696	-0.0073998906	-0.00055866945	0.021658503	-0.06550306	0.05400114	0.038198803	0.0977191	0.104224384	0.02149804	0.05031101	-0.071728796	-0.121493295	-0.042534452	-0.07301841	-0.028613416	-0.026295947	0.088041805	0.03418112	0.1269936	-0.06411976	0.0817762	0.016493568	0.029386107	-0.057993066	0.020609183	0.02415933	0.083234	-0.037305128	0.097925276	0.0380519	-0.11326643	0.07912862	-0.12221158	-0.070547104	0.049173344	0.012214192	0.014726145	0.026202451	0.13299964	-0.058438446	-0.00566486	-0.012535607	-0.09573712	-0.0052424204	-0.036258914	-0.07753546	-0.04728666	-0.040169377	-0.0026297485	-0.02808692	-0.13275848
DB01366	-0.025357287	0.0124582555	0.017484453	-0.028263273	0.023521487	0.061861385	0.026187189	-0.074670844	-0.0016417109	-0.09218526	-0.055656455	0.041509192	0.044188675	-0.06749098	0.038528275	0.031274103	-0.0038499497	0.00014593848	0.1295745	-0.058734946	-0.05301041	0.16122808	-0.059079118	-0.0853977	0.041655395	0.10797661	-0.02631682	-0.019888718	-0.052246075	0.028436864	0.0853141	-0.047555882	0.112003714	-0.03422976	0.017843813	0.010584293	0.08829487	-0.09085958	-0.011388641	-0.02909035	0.04702819	-0.034389157	0.08734226	0.016156103	0.009974566	-0.059937622	-0.02096546	0.0007527864	-0.060646035	-0.025843605	0.0077141803	0.02923319	-0.06007987	0.048107136	-0.010687531	0.0002748986	0.102306716	0.017511582	0.043175694	-0.090877436	-0.12712121	-0.038340837	-0.046860367	-0.0015648055	4.1956315e-05	0.070519894	0.007057721	0.08412362	-0.0422803	0.069083974	0.022766287	-0.0018211046	-0.070219904	-0.022321733	0.061172254	0.059626136	-0.01833718	0.08412799	0.07258717	-0.12663998	0.088522494	-0.114815414	-0.07923787	0.038037226	-0.05834424	0.020818485	-0.03335814	0.12538956	-0.068847515	0.007863387	-0.07441498	-0.04983	-0.05928803	0.025957374	-0.04189432	-0.056660865	-0.025676962	0.0140974745	-0.07524054	-0.10695443
DB01365	-0.007886995	0.008007839	0.037857488	-0.037834134	0.04932869	0.11074079	0.034022763	-0.07686503	-0.013034437	-0.083831094	-0.05957559	0.03173156	-0.030218095	-0.051054396	0.04903245	0.054297704	-0.018246096	0.0054065175	0.11692035	-0.052074708	-0.06904494	0.16388442	-0.04948048	-0.07847335	0.07119738	0.11963079	-0.014497518	0.0030163634	-0.058301736	0.049481213	0.088236965	-0.058353774	0.10612306	-0.06853614	0.035023257	0.046657752	0.11760271	-0.08752975	-0.010596452	-0.03589577	0.036029074	-0.0463819	0.07767679	-0.011616213	0.0075271027	-0.052606065	-0.03812218	-0.01352113	-0.07989018	-0.013962822	0.017268164	0.042904753	-0.06578686	0.07234684	0.01563162	0.051871706	0.1383015	-0.010763925	0.022676015	-0.088892676	-0.13671228	-0.04617546	-0.050531425	0.025745768	0.0059341467	0.048223387	0.044228688	0.093795255	-0.069277376	0.075163916	0.032643892	0.035400372	-0.07110345	0.0054669557	-0.0017138493	0.09036538	-0.023031862	0.070550606	0.08395576	-0.11299859	0.052032337	-0.10140291	-0.06912181	0.05370818	-0.05133191	0.042335086	0.018532816	0.117902815	-0.045719203	0.039983217	-0.019053405	-0.0710653	-0.067336336	0.03253938	-0.039179668	-0.07199817	-0.016580036	-0.0136894835	-0.07321242	-0.12939745
DB01364	-0.00464732	0.026760427	0.022103935	-0.043485124	0.013488768	0.1088386	0.07072522	-0.074952334	0.0072965063	-0.09089382	-0.07228404	-0.010161048	-0.009335544	-0.08713575	0.094895035	0.08389955	0.0010992783	-0.016151894	0.13827296	-0.060217295	-0.064459175	0.12103805	-0.0541757	-0.09631344	0.059547704	0.10769092	-0.043582555	0.026354278	-0.055372342	0.043876406	0.11317538	0.01677076	0.10995149	-0.042544335	-0.026279693	0.007887026	0.11078391	-0.09440611	-0.017272282	-0.031315766	0.032680135	0.03401902	0.071283296	0.0037985742	0.0035591703	-0.063103475	-0.020906512	-0.0056304336	-0.06279584	-0.0028277505	0.012260787	0.013755189	-0.062494386	0.050304685	0.021659957	0.0986889	0.13234197	0.044863965	0.021262387	-0.08504428	-0.13523066	-0.025864843	-0.021467865	0.026498543	0.028317114	0.092687346	-0.0071349237	0.09868191	-0.053894293	0.07800716	0.016669663	0.03687385	-0.06270156	-0.022684233	0.022763172	0.07472636	-9.83217e-05	0.088604614	0.044484332	-0.11705072	0.09443522	-0.103332326	-0.076538906	0.063278645	-0.042649865	0.033982426	-0.041161433	0.13021733	-0.032915022	0.045303784	-0.014536804	-0.074704446	-0.049814127	0.03147924	-0.06174477	-0.053308286	-0.004411448	0.0007879066	-0.07952263	-0.1223135
DB01012	-0.0119262	0.04435961	0.08256829	-0.04354491	0.04035283	0.10529675	0.05654351	-0.01802446	0.01223661	-0.08370471	-0.057194553	0.018894022	0.027988188	-0.072920024	0.114931576	0.084055625	-0.021827843	-0.03007726	0.14079878	-0.038476333	-0.047769357	0.16680491	-0.07692975	-0.107363805	0.07951579	0.12078469	-0.07986905	-0.033641826	-0.070818186	0.04931773	0.10769764	-0.027402226	0.10554948	-0.095613405	-0.037493438	0.023129469	0.10692125	-0.054419894	-0.022470208	-0.025688425	0.056203324	0.03851775	0.093464725	0.016386671	0.018938368	-0.062058132	-0.019179706	-0.0057164337	-0.054650508	-0.02505678	-0.024374736	-0.0027953577	-0.064552136	0.04834988	0.0068297926	0.08912357	0.113606095	0.0359219	0.030125905	-0.07461082	-0.11746371	-0.026618896	-0.03176926	0.01859348	0.009271428	0.07757799	0.018078841	0.13341542	-0.052701592	0.098662	0.00101343	0.033562295	-0.05496109	0.0054424377	0.0150113795	0.0891353	-0.020116137	0.07914904	0.04002832	-0.13053018	0.09420514	-0.11588545	-0.068003535	0.07134529	-0.043584835	0.007641565	0.021837026	0.12761904	-0.0587096	-0.029109122	-0.078073375	-0.08038731	-0.009798795	-0.022707278	-0.06847886	-0.00084125646	-0.017783377	-0.0031481339	-0.019166311	-0.1238112
DB01369	-0.035863172	0.04754304	0.046041988	-0.050266694	0.06459814	0.117551535	0.0220569	-0.0336865	0.046742026	-0.09387578	-0.02880955	0.042306006	-0.0056694644	-0.08034638	0.03881316	0.08054688	-0.015865933	0.005506914	0.12530261	-0.070208795	-0.048777334	0.15772998	-0.038206775	-0.10363626	0.055340044	0.12940355	-0.031221224	-0.04380155	-0.047946703	0.044502173	0.11960444	-0.03366643	0.1251822	-0.09219825	0.016916923	0.02079803	0.123523474	-0.10059443	-0.03669337	-0.052182645	0.0385228	0.023105787	0.09032885	0.02606469	0.012238193	-0.030266622	0.009173283	0.056901325	-0.07640924	-0.025633805	-0.0074272286	0.005954114	-0.06341968	0.069568165	0.027789291	0.09067571	0.06339618	0.0072974227	0.082244776	-0.06798196	-0.12982461	-0.04538192	-0.012915427	-0.0053963764	-0.013654823	0.08667652	0.0021736957	0.121019684	-0.017295912	0.076845095	0.02071896	0.039991748	-0.061517175	-0.03398032	0.036979683	0.06028506	-0.030507704	0.05373261	0.07694198	-0.13046119	0.050705515	-0.14594288	-0.059169218	0.04061314	-0.04019979	0.040505696	0.018235173	0.1443174	-0.085490026	-0.005657018	-0.0748488	-0.038899522	-0.0515569	0.035339605	-0.0012833817	-0.051002234	-0.019872203	0.001652442	-0.0976879	-0.12773918
DB08439	0.0072217956	0.06746745	0.032645673	0.024215806	0.06444523	0.13695848	-0.025498817	-0.010215428	0.041895237	-0.10009624	-0.021195548	0.05446163	-0.059096973	-0.08348974	0.022227678	0.05413268	-0.069195166	0.03623156	0.11730359	-0.031334203	-0.02110398	0.17038676	-0.024032637	-0.07378966	0.12958053	0.1385663	0.008507617	-0.05411041	0.009616478	-0.024729144	0.103574015	-0.010040201	0.12040171	-0.08029976	0.0021026968	0.008613167	0.06389067	-0.08381639	-0.04002189	-0.068656005	0.029801372	-0.022274358	0.0689855	0.03629925	-0.0005489362	-0.07138754	0.02106583	-0.0073508155	-0.08744493	-0.01871583	-0.041298408	-0.05823671	-0.028133214	0.04618826	0.0330484	0.088054135	0.09342008	0.037575096	0.017280914	-0.07226762	-0.02756568	-0.008081397	0.033714082	0.024167098	-0.0016897308	0.04866572	0.012827883	0.10323847	-0.020482803	0.087174594	-0.016604194	0.009606124	-0.04620055	0.020632671	0.014895689	0.0721378	-0.010859325	0.009586163	0.018121097	-0.09185261	0.05403506	-0.09375503	-0.0127309915	0.02950821	-0.056803387	0.04715326	0.042336445	0.075144105	-0.045717042	0.013023466	-0.013900336	-0.00455275	-0.0063350853	0.012685377	0.00607382	-0.042408403	-0.027046531	-0.0014167853	-0.08055288	-0.10021951
DB00108	-0.045016862	0.033761553	0.026032444	-0.05478948	0.010686006	0.10076889	0.08242287	-0.008293662	-0.020785488	-0.037037283	-0.10403793	0.0137199275	-0.035858154	-0.07990337	0.12624393	0.032925457	-0.043943025	0.008449342	0.12602724	-0.032704532	-0.0880683	0.15320843	-0.07428587	-0.09337426	0.049118925	0.09570833	-0.052956745	-0.008735753	-0.059663344	0.043185014	0.12041761	-0.08265945	0.100593835	-0.096995644	0.0134089105	0.007432013	0.101992056	-0.0139433	0.02197525	-0.02671715	0.0073773935	0.0085306745	0.058854282	0.026379691	0.027110584	-0.0223852	0.04256594	0.032291915	-0.06434055	-0.011943843	0.020509312	0.035718754	-0.056861542	0.040454928	0.029081253	0.08331547	0.08119196	0.037911937	0.010136042	-0.07477096	-0.14530225	-0.057130508	-0.0375649	0.023330785	-0.00582253	0.074002884	-0.01455754	0.09697963	-0.022881562	0.080918804	-0.04579037	0.008540604	-0.052125946	-0.011338441	0.0021345592	0.06992564	-0.0614042	0.08614245	0.008341657	-0.106529236	0.047688328	-0.09495207	-0.045679756	0.043657683	0.0018344471	0.02269852	-0.011910891	0.12048828	-0.0600531	0.005145612	-0.0718952	-0.08910518	-0.005908424	0.023010328	-0.046514746	0.007609748	-0.046087306	0.004721553	-0.061728332	-0.1208618
DB01109	0.007097097	0.088632144	0.02602901	-0.039785605	0.0041371025	0.10791985	0.08712454	-0.008276062	0.0053447857	-0.09464401	-0.095228404	0.017720371	-0.0697306	-0.11729388	0.14417294	-0.0076447204	-0.030189928	-0.023276482	0.12096088	0.014456037	-0.073729806	0.14023285	-0.073930606	-0.06305296	0.06615079	0.07910005	-0.042122163	-0.021309186	-0.036891848	0.0037310766	0.10313601	-0.037554745	0.10957286	-0.090622105	-0.0437197	-0.010233991	0.13461177	-0.07548823	-0.0027307998	-0.008663146	0.04426551	0.011492226	0.08775097	-0.014437033	-0.0015350851	-0.044882465	0.02357662	-0.016564129	-0.026887422	0.0025373949	-0.006897185	0.03518943	-0.071299285	0.03554025	0.000121090794	0.09618216	0.1354928	0.06311499	0.011109993	-0.07571594	-0.10413275	-0.05120038	-0.05048113	0.017331557	0.028692286	0.07549327	-0.01871452	0.101410486	-0.043977123	0.050717056	-0.061657224	0.054514185	-0.053742122	-0.003373839	0.0051776227	0.0888833	-0.005798191	0.13781062	0.019214138	-0.12020736	0.08207565	-0.083551794	-0.05156718	0.067960955	0.017486408	-0.036224782	0.02672449	0.12773602	-0.0425724	0.022782074	-0.008504519	-0.094397545	-0.043915153	0.012941061	-0.04076304	-0.045453712	-0.038329374	0.010144543	0.030689782	-0.13641857
DB01108	0.0016877592	-0.019226188	0.037024952	-0.06466675	0.02692459	0.10943442	0.044848494	-0.08101184	0.0014098623	-0.06648566	-0.06664047	0.032642342	-0.042290002	-0.07080977	0.046584055	0.089500286	-0.004641166	-0.013953304	0.1169577	-0.036580652	-0.06908583	0.09382131	-0.06657431	-0.09900309	0.04310982	0.10625246	-0.0025117355	0.022192584	-0.080197416	0.046680033	0.09791675	-0.054629255	0.113105014	-0.043847423	0.017958105	0.0142485965	0.12224372	-0.102369905	-0.0007815643	-0.041111212	0.009220952	0.025309592	0.010875221	-0.0016085968	0.016285045	-0.0511926	-0.040153187	-0.0066552376	-0.0735542	0.021851134	0.0020989915	0.017972425	-0.06630601	0.056987643	0.003920298	0.059201032	0.124295324	-0.010338264	0.037345335	-0.09473741	-0.11559063	-0.036808524	-0.0037647178	0.024643563	-0.023402557	0.0525979	-0.014128493	0.101964295	-0.05416015	0.07522168	0.0027737468	0.03558213	-0.07765289	-0.051994175	-0.01508012	0.08374754	-0.01739702	0.05417155	0.06322698	-0.11009728	0.028989462	-0.11695756	-0.069380954	0.052574538	-0.00641807	0.0124154	0.030796098	0.1162419	-0.0716432	-0.014657466	-0.05709196	-0.059625927	-0.05864396	-0.018281667	-0.023028774	-0.022038786	-0.017693218	-0.0059318775	-0.017776318	-0.14019029
DB01103	0.0021896507	0.049495123	-0.010506764	-0.06391155	0.062264707	0.13270067	0.06599345	-0.03751871	0.014633646	-0.093653366	-0.040868666	0.013142975	0.041194577	-0.08014751	0.05274161	0.08630085	-0.05912356	-0.01582356	0.13278213	-0.07126904	-0.052391693	0.14700754	-0.051391304	-0.08529862	0.09572853	0.11840246	-0.007865983	-0.027897023	-0.038249094	0.041083395	0.09984826	-0.05460058	0.1208338	-0.08773263	-0.003656345	0.01676268	0.12873898	-0.11227608	-0.006814869	-0.05469902	0.04583344	-0.0019483512	0.06382768	-0.010059049	0.022409601	-0.07102711	-0.03046521	-2.2053486e-05	-0.0742185	-0.0026209839	-0.0095312	0.016218755	-0.02209032	0.068183966	0.020101957	0.09168103	0.09598923	-0.038980752	0.057674114	-0.08638172	-0.111030795	-0.051317174	-0.02231645	0.0089415405	-0.019040471	0.06985038	0.07810747	0.10193279	-0.036224224	0.09012597	0.0057853404	0.021537209	-0.060259234	0.0076941764	-0.009917337	0.07953562	-0.045658585	0.09120847	0.052583024	-0.11438587	0.09277149	-0.1690912	-0.06684605	0.052270185	-0.05618324	-0.005178425	0.026835632	0.1307815	-0.070810385	-0.03331738	-0.0774608	-0.09905738	-0.0526545	-0.039578333	-0.021448165	0.021333205	-0.019734297	0.013089506	-0.07065737	-0.1436769
DB01102	-0.013292912	0.009555973	0.04771377	-0.031919207	0.045206815	0.09685037	0.046203036	-0.009972744	0.001853509	-0.032016847	-0.06537147	-0.031092487	0.015478019	-0.055929344	0.05761149	0.088948786	-0.00864598	-0.008241986	0.124504864	-0.032894593	0.013754617	0.11378437	-0.058908127	-0.084878	0.093434386	0.11946604	0.016608274	-0.049480308	-0.013433028	0.05711388	0.093440756	-0.03743029	0.11229641	-0.08442063	0.009438697	0.0014111173	0.12596452	-0.087509	-0.018329063	-0.037840765	0.041216157	-0.02095747	0.06975719	0.0044030366	0.0010322292	-0.028183825	-0.027922913	-0.00890677	-0.046214253	0.0010657917	0.01882243	0.03307141	-0.056134548	0.06445482	0.028854797	0.07424294	0.08388475	0.026519226	0.059622478	-0.08630416	-0.12648216	-0.027559314	-0.04783402	-0.00654597	-0.036203153	0.06668723	-0.009289895	0.08241616	-0.035246808	0.0819031	-0.0005214728	-0.023195995	-0.076054014	0.011635475	-0.0066628717	0.065067574	-0.019658308	0.058547914	0.028153535	-0.1132008	0.04120019	-0.10505094	-0.06414168	0.00405007	-0.04711053	-0.004456281	0.036465753	0.11159862	-0.050346386	0.015389644	-0.07737727	-0.0659073	-0.022930285	-0.013735829	-0.008557248	-0.05770736	-0.011286924	0.020759637	-0.0080426205	-0.12685862
DB01101	0.0062402543	0.059332594	0.036405552	-0.008144125	0.025044994	0.12935281	0.050855927	-0.00026398362	0.0013938398	-0.072549924	-0.056083366	0.036472112	0.038194522	-0.06656428	0.092387244	0.0956278	-0.06973877	-0.03989055	0.13618383	-0.06819198	-0.05820031	0.16960049	-0.049321502	-0.10178517	0.089643255	0.12079413	-0.077373005	-0.050143007	-0.069436334	-0.011421024	0.11061335	-0.05671072	0.11956021	-0.08905757	-0.020976845	0.04799684	0.12757997	-0.096856214	-0.014946582	-0.01697984	0.038656212	0.014158137	0.07705488	0.032947592	0.033813473	-0.06897366	-0.013396233	0.007174736	-0.09309661	-0.020866582	-0.017274737	0.025150333	-0.051378272	0.052630022	0.01477115	0.08748109	0.08861432	0.031938925	0.055705458	-0.088367015	-0.13025908	-0.012677841	-0.025248382	-0.01273258	-0.015919637	0.09423207	0.050408706	0.11230307	-0.040841475	0.085109144	0.030094232	0.026378615	-0.060497064	0.0075225923	-0.027165381	0.054668084	-0.019765537	0.08008803	0.05567064	-0.11833913	0.081286594	-0.13632014	-0.059149146	0.0637697	-0.05429791	0.002078237	0.039828215	0.11910489	-0.07482675	-0.022759672	-0.06562018	-0.057352774	-0.022654185	0.012705241	-0.05850903	-0.039416444	-0.017067151	-0.00013177248	-0.020432165	-0.14796077
DB01100	0.01301798	0.073798984	0.02416014	-0.03307441	0.050595865	0.13900363	0.06074702	-0.09188928	0.0068462957	-0.109745756	-0.045045376	0.03808482	-0.022152502	-0.06852969	0.10308302	0.07777173	-0.042547982	-0.020932062	0.14323612	-0.0748214	-0.057098612	0.16468585	-0.061613906	-0.10791989	0.06897695	0.13240817	-0.08394357	-0.027404103	-0.03901387	0.009967521	0.120934725	-0.05781478	0.115703106	-0.069743924	-0.016668046	0.0182879	0.12256944	-0.09972435	-0.008759728	-0.051967375	0.049923047	-0.017672624	0.09925458	0.010977736	0.017815936	-0.062841766	-0.010763604	0.008730091	-0.0772911	-0.013153726	-0.008692643	0.0055110725	-0.06287577	0.08516838	0.030302992	0.0811632	0.12166986	0.04812207	0.031119348	-0.0939746	-0.13303858	-0.027595192	-0.023156106	-0.0022083828	0.0073271487	0.08625099	0.026597762	0.13758408	-0.037715048	0.08393571	0.01377709	0.024473902	-0.039778203	0.0083774105	-0.008667111	0.07451021	-0.038573127	0.078279905	0.03590608	-0.11595245	0.10178062	-0.111762844	-0.06428645	0.055838145	-0.051212925	0.043417674	-0.015532022	0.13564998	-0.06548598	0.013050361	-0.020307356	-0.047536783	-0.009373749	-0.014696404	-0.048439372	0.000498762	-0.049615342	0.017750952	-0.033410445	-0.1613113
DB01107	-0.009461984	-0.009207528	0.027454685	-0.04343692	0.04078823	0.13964856	0.030513527	-0.025743827	0.017911734	-0.08832004	-0.039208937	0.026910042	-0.00772179	-0.06928133	0.05351112	0.07323787	0.0034882776	0.0438995	0.13367903	-0.068317056	-0.045686144	0.13457544	-0.06136111	-0.09608206	0.09369706	0.09604721	0.0073201284	-0.023677181	-0.036265586	0.033822153	0.08718088	-0.01010894	0.122162715	-0.09714698	-0.035692316	-0.0027248375	0.07239012	-0.10311113	-0.02266966	-0.038588192	0.044377122	0.035673145	0.09265158	-0.008799114	0.0029097777	-0.027073042	-0.046548516	0.008876661	-0.089360796	0.007723147	-0.010393912	-0.006916439	-0.017707776	0.053102568	0.03652415	0.012076907	0.12347585	0.0053620534	0.053456567	-0.077183746	-0.09923037	-0.025699107	-0.02130261	0.018532608	-0.03353515	0.07924279	0.012497446	0.1325445	-0.03128207	0.09979811	-0.0010973566	-0.008203156	-0.04974088	0.029457022	-0.0065532792	0.07903695	-0.028200228	0.08485007	0.052437957	-0.08545628	0.03841627	-0.16368091	-0.03198503	0.020006344	-0.033862438	0.046198003	0.02472684	0.12784727	-0.057958882	0.016978117	-0.07635693	-0.06762659	-0.051928215	0.01891212	-0.023216534	0.01833182	0.009114865	-0.0048428546	-0.028727783	-0.15257432
DB01106	-0.04651027	0.01349828	0.058808304	-0.05503974	0.07032581	0.11496962	0.019864338	-0.03005267	0.005414022	-0.09926104	-0.04503514	0.040191263	-0.023397561	-0.08870168	0.073651016	0.08161728	-0.050862093	0.004933629	0.13070247	-0.069824725	-0.042567298	0.11311243	-0.04995768	-0.10196976	0.073450394	0.12257303	-0.013398249	-0.05461982	-0.050745014	0.016365957	0.096856415	-0.034490664	0.104048476	-0.09160527	0.005541792	0.016100004	0.10391786	-0.102052346	-0.037849855	-0.01852838	0.036144357	-0.008607973	0.07456724	0.022754557	0.020911595	-0.060060132	-0.019296926	0.016880296	-0.033156436	-0.0107898805	0.0007961693	0.0147998	-0.061899576	0.053769972	0.0012483486	0.08758251	0.11262751	0.0019261484	0.05400046	-0.09345917	-0.144483	-0.040802218	-0.0370813	-0.006676838	0.011734331	0.08225632	-0.0060234363	0.10705972	-0.029681131	0.06741066	0.054033156	0.038483176	-0.07792755	-0.020826003	0.021244414	0.078958675	-0.03132106	0.082267225	0.063791	-0.11751605	0.09068495	-0.09229158	-0.072458506	0.07818366	-0.060946275	0.011954911	-0.026529243	0.14798412	-0.06006744	-0.014449064	-0.07177517	-0.02997573	-0.06944195	0.0038395394	-0.025761474	0.012377938	0.0034184433	0.0040666666	-0.03278156	-0.14486538
DB01105	-0.038149934	0.062453512	0.06562609	-0.036569048	0.04733535	0.11955118	0.056568228	-0.020419957	-0.0018838356	-0.106720574	-0.0709999	0.04453838	-0.024312308	-0.050561547	0.09876197	0.07445689	-0.06717242	-0.003925494	0.115636386	-0.047133192	-0.05756494	0.14560601	-0.06169593	-0.08958024	0.103087194	0.13327526	-0.05809586	-0.015049906	-0.036675014	0.05724176	0.121457554	-0.046328694	0.11423637	-0.08195769	-0.03348898	0.01816222	0.12832448	-0.09848533	-0.01435999	-0.05470082	0.048672467	0.032779135	0.1085936	0.00998343	0.018189766	-0.08161759	-0.005610954	0.0065969415	-0.05123979	-0.01389705	-0.007845042	0.010083482	-0.07900161	0.05688232	0.031839985	0.09031362	0.10794641	0.041151706	0.02858047	-0.09312951	-0.14055227	-0.029685792	-0.018831195	-0.0076287286	-0.012390197	0.09581014	0.07088136	0.12156351	-0.027218597	0.08530385	0.00035189022	0.037839618	-0.07518122	-0.007864911	0.0032684915	0.08204295	-0.05074789	0.08965356	0.03541573	-0.12521951	0.086560644	-0.123010136	-0.077113636	0.05964302	-0.043263175	0.0035753343	-0.032975055	0.13218519	-0.074536406	-0.003818295	-0.025264677	-0.054899596	-0.0068143737	0.023895154	-0.034612358	-0.043662287	-0.022100044	0.0010832194	-0.02739945	-0.14416774
